#iter   OP_diff   mu  QuantEnergy.real  .imag  ClassEnergy.real  .imag  Total_n_up    Total_n_dn
627   0.000188459   264.8   9238.46  0  -1038.92   -5.35606e-07   0.599127  0.400873
628   0.000188514   264.8   9238.46  0  -1038.92   -5.3455e-07   0.59925  0.40075
629   0.000188569   264.8   9238.46  0  -1038.93   -5.33495e-07   0.599372  0.400628
630   0.000188625   264.8   9238.46  0  -1038.93   -5.32441e-07   0.599494  0.400506
631   0.000188681   264.8   9238.46  0  -1038.93   -5.31386e-07   0.599617  0.400383
632   0.000188737   264.8   9238.46  0  -1038.93   -5.30332e-07   0.599739  0.400261
633   0.000188794   264.8   9238.46  0  -1038.93   -5.29278e-07   0.599862  0.400138
634   0.000188851   264.8   9238.46  0  -1038.93   -5.28225e-07   0.599984  0.400016
635   0.000188908   264.8   9238.46  0  -1038.93   -5.27172e-07   0.600107  0.399893
636   0.000188966   264.8   9238.46  0  -1038.93   -5.2612e-07   0.60023  0.39977
637   0.000189024   264.8   9238.46  0  -1038.93   -5.25067e-07   0.600353  0.399647
638   0.000189082   264.8   9238.46  0  -1038.94   -5.24016e-07   0.600476  0.399524
639   0.000189141   264.8   9238.46  0  -1038.94   -5.22964e-07   0.600599  0.399401
640   0.0001892   264.8   9238.46  0  -1038.94   -5.21913e-07   0.600722  0.399278
641   0.000189259   264.8   9238.46  0  -1038.94   -5.20862e-07   0.600845  0.399155
642   0.000189319   264.8   9238.46  0  -1038.94   -5.19812e-07   0.600968  0.399032
643   0.000189379   264.8   9238.47  0  -1038.94   -5.18762e-07   0.601092  0.398908
644   0.000189439   264.8   9238.47  0  -1038.94   -5.17712e-07   0.601215  0.398785
645   0.0001895   264.8   9238.47  0  -1038.94   -5.16663e-07   0.601339  0.398661
646   0.000189562   264.8   9238.47  0  -1038.95   -5.15614e-07   0.601462  0.398538
647   0.000189623   264.8   9238.47  0  -1038.95   -5.14565e-07   0.601586  0.398414
648   0.000189685   264.8   9238.47  0  -1038.95   -5.13517e-07   0.60171  0.39829
649   0.000189748   264.8   9238.47  0  -1038.95   -5.12469e-07   0.601833  0.398167
650   0.00018981   264.8   9238.47  0  -1038.95   -5.11422e-07   0.601957  0.398043
651   0.000189874   264.8   9238.47  0  -1038.95   -5.10375e-07   0.602081  0.397919
652   0.000189937   264.8   9238.47  0  -1038.95   -5.09329e-07   0.602205  0.397795
653   0.000190001   264.8   9238.47  0  -1038.95   -5.08282e-07   0.602329  0.397671
654   0.000190066   264.8   9238.47  0  -1038.95   -5.07237e-07   0.602453  0.397547
655   0.000190131   264.8   9238.47  0  -1038.96   -5.06191e-07   0.602578  0.397422
656   0.000190196   264.8   9238.47  0  -1038.96   -5.05146e-07   0.602702  0.397298
657   0.000190262   264.8   9238.47  0  -1038.96   -5.04102e-07   0.602826  0.397174
658   0.000190328   264.8   9238.47  0  -1038.96   -5.03058e-07   0.602951  0.397049
659   0.000190395   264.8   9238.47  0  -1038.96   -5.02014e-07   0.603075  0.396925
660   0.000190462   264.8   9238.47  0  -1038.96   -5.00971e-07   0.6032  0.3968
661   0.00019053   264.8   9238.47  0  -1038.96   -4.99928e-07   0.603325  0.396675
662   0.000190598   264.8   9238.47  0  -1038.96   -4.98886e-07   0.603449  0.396551
663   0.000190667   264.8   9238.47  0  -1038.96   -4.97844e-07   0.603574  0.396426
664   0.000190736   264.8   9238.47  0  -1038.97   -4.96802e-07   0.603699  0.396301
665   0.000190806   264.8   9238.47  0  -1038.97   -4.95761e-07   0.603824  0.396176
666   0.000190876   264.8   9238.47  0  -1038.97   -4.9472e-07   0.603949  0.396051
667   0.000190947   264.8   9238.47  0  -1038.97   -4.9368e-07   0.604074  0.395926
668   0.000191018   264.8   9238.47  0  -1038.97   -4.9264e-07   0.6042  0.3958
669   0.00019109   264.8   9238.47  0  -1038.97   -4.91601e-07   0.604325  0.395675
670   0.000191162   264.8   9238.47  0  -1038.97   -4.90562e-07   0.60445  0.39555
671   0.000191235   264.8   9238.47  0  -1038.97   -4.89524e-07   0.604576  0.395424
672   0.000191308   264.8   9238.47  0  -1038.97   -4.88486e-07   0.604701  0.395299
673   0.000191382   264.8   9238.47  0  -1038.98   -4.87448e-07   0.604827  0.395173
674   0.000191456   264.8   9238.47  0  -1038.98   -4.86411e-07   0.604953  0.395047
675   0.000191531   264.8   9238.47  0  -1038.98   -4.85375e-07   0.605079  0.394921
676   0.000191607   264.8   9238.48  0  -1038.98   -4.84338e-07   0.605204  0.394796
677   0.000191683   264.8   9238.48  0  -1038.98   -4.83303e-07   0.60533  0.39467
678   0.00019176   264.8   9238.48  0  -1038.98   -4.82268e-07   0.605457  0.394543
679   0.000191837   264.8   9238.48  0  -1038.98   -4.81233e-07   0.605583  0.394417
680   0.000191915   264.8   9238.48  0  -1038.98   -4.80199e-07   0.605709  0.394291
681   0.000191993   264.8   9238.48  0  -1038.99   -4.79165e-07   0.605835  0.394165
682   0.000192072   264.8   9238.48  0  -1038.99   -4.78132e-07   0.605962  0.394038
683   0.000192152   264.8   9238.48  0  -1038.99   -4.77099e-07   0.606088  0.393912
684   0.000192232   264.8   9238.48  0  -1038.99   -4.76067e-07   0.606215  0.393785
685   0.000192313   264.8   9238.48  0  -1038.99   -4.75035e-07   0.606341  0.393659
686   0.000192395   264.8   9238.48  0  -1038.99   -4.74004e-07   0.606468  0.393532
687   0.000192477   264.8   9238.48  0  -1038.99   -4.72973e-07   0.606595  0.393405
688   0.00019256   264.8   9238.48  0  -1038.99   -4.71943e-07   0.606722  0.393278
689   0.000192643   264.8   9238.48  0  -1038.99   -4.70913e-07   0.606848  0.393152
690   0.000192728   264.8   9238.48  0  -1039   -4.69884e-07   0.606976  0.393024
691   0.000192812   264.8   9238.48  0  -1039   -4.68856e-07   0.607103  0.392897
692   0.000192898   264.8   9238.48  0  -1039   -4.67827e-07   0.60723  0.39277
693   0.000192984   264.8   9238.48  0  -1039   -4.668e-07   0.607357  0.392643
694   0.000193071   264.8   9238.48  0  -1039   -4.65773e-07   0.607485  0.392515
695   0.000193158   264.8   9238.48  0  -1039   -4.64746e-07   0.607612  0.392388
696   0.000193246   264.8   9238.48  0  -1039   -4.6372e-07   0.60774  0.39226
697   0.000193335   264.8   9238.48  0  -1039   -4.62695e-07   0.607867  0.392133
698   0.000193425   264.8   9238.48  0  -1039   -4.6167e-07   0.607995  0.392005
699   0.000193515   264.8   9238.48  0  -1039.01   -4.60645e-07   0.608123  0.391877
700   0.000193606   264.8   9238.48  0  -1039.01   -4.59622e-07   0.608251  0.391749
701   0.000193698   264.8   9238.48  0  -1039.01   -4.58598e-07   0.608379  0.391621
702   0.00019379   264.8   9238.48  0  -1039.01   -4.57576e-07   0.608507  0.391493
703   0.000193883   264.8   9238.48  0  -1039.01   -4.56553e-07   0.608635  0.391365
704   0.000193977   264.8   9238.48  0  -1039.01   -4.55532e-07   0.608763  0.391237
705   0.000194072   264.8   9238.48  0  -1039.01   -4.54511e-07   0.608892  0.391108
706   0.000194167   264.8   9238.48  0  -1039.01   -4.5349e-07   0.60902  0.39098
707   0.000194263   264.8   9238.48  0  -1039.02   -4.52471e-07   0.609149  0.390851
708   0.00019436   264.8   9238.48  0  -1039.02   -4.51451e-07   0.609277  0.390723
709   0.000194458   264.8   9238.49  0  -1039.02   -4.50433e-07   0.609406  0.390594
710   0.000194556   264.8   9238.49  0  -1039.02   -4.49414e-07   0.609535  0.390465
711   0.000194655   264.8   9238.49  0  -1039.02   -4.48397e-07   0.609664  0.390336
712   0.000194755   264.8   9238.49  0  -1039.02   -4.4738e-07   0.609793  0.390207
713   0.000194856   264.8   9238.49  0  -1039.02   -4.46364e-07   0.609922  0.390078
714   0.000194958   264.8   9238.49  0  -1039.02   -4.45348e-07   0.610051  0.389949
715   0.00019506   264.8   9238.49  0  -1039.02   -4.44333e-07   0.61018  0.38982
716   0.000195163   264.8   9238.49  0  -1039.03   -4.43318e-07   0.61031  0.38969
717   0.000195267   264.8   9238.49  0  -1039.03   -4.42304e-07   0.610439  0.389561
718   0.000195372   264.8   9238.49  0  -1039.03   -4.41291e-07   0.610569  0.389431
719   0.000195478   264.8   9238.49  0  -1039.03   -4.40278e-07   0.610699  0.389301
720   0.000195584   264.8   9238.49  0  -1039.03   -4.39266e-07   0.610828  0.389172
721   0.000195692   264.8   9238.49  0  -1039.03   -4.38255e-07   0.610958  0.389042
722   0.0001958   264.8   9238.49  0  -1039.03   -4.37244e-07   0.611088  0.388912
723   0.000195909   264.8   9238.49  0  -1039.03   -4.36234e-07   0.611218  0.388782
724   0.000196019   264.8   9238.49  0  -1039.04   -4.35224e-07   0.611348  0.388652
725   0.00019613   264.8   9238.49  0  -1039.04   -4.34215e-07   0.611479  0.388521
726   0.000196241   264.8   9238.49  0  -1039.04   -4.33207e-07   0.611609  0.388391
727   0.000196354   264.8   9238.49  0  -1039.04   -4.322e-07   0.611739  0.388261
728   0.000196467   264.8   9238.49  0  -1039.04   -4.31193e-07   0.61187  0.38813
729   0.000196581   264.8   9238.49  0  -1039.04   -4.30186e-07   0.612001  0.387999
730   0.000196697   264.8   9238.49  0  -1039.04   -4.29181e-07   0.612131  0.387869
731   0.000196813   264.8   9238.49  0  -1039.04   -4.28176e-07   0.612262  0.387738
732   0.00019693   264.8   9238.49  0  -1039.04   -4.27171e-07   0.612393  0.387607
733   0.000197048   264.8   9238.49  0  -1039.05   -4.26168e-07   0.612524  0.387476
734   0.000197166   264.8   9238.49  0  -1039.05   -4.25165e-07   0.612655  0.387345
735   0.000197286   264.8   9238.49  0  -1039.05   -4.24163e-07   0.612787  0.387213
736   0.000197407   264.8   9238.49  0  -1039.05   -4.23161e-07   0.612918  0.387082
737   0.000197528   264.8   9238.49  0  -1039.05   -4.2216e-07   0.61305  0.38695
738   0.000197651   264.8   9238.49  0  -1039.05   -4.2116e-07   0.613181  0.386819
739   0.000197775   264.8   9238.49  0  -1039.05   -4.2016e-07   0.613313  0.386687
740   0.000197899   264.8   9238.49  0  -1039.05   -4.19161e-07   0.613445  0.386555
741   0.000198024   264.8   9238.49  0  -1039.06   -4.18163e-07   0.613576  0.386424
742   0.000198151   264.8   9238.5  0  -1039.06   -4.17166e-07   0.613709  0.386291
743   0.000198278   264.8   9238.5  0  -1039.06   -4.16169e-07   0.613841  0.386159
744   0.000198407   264.8   9238.5  0  -1039.06   -4.15173e-07   0.613973  0.386027
745   0.000198536   264.8   9238.5  0  -1039.06   -4.14178e-07   0.614105  0.385895
746   0.000198666   264.8   9238.5  0  -1039.06   -4.13183e-07   0.614238  0.385762
747   0.000198798   264.8   9238.5  0  -1039.06   -4.12189e-07   0.61437  0.38563
748   0.00019893   264.8   9238.5  0  -1039.06   -4.11196e-07   0.614503  0.385497
749   0.000199063   264.8   9238.5  0  -1039.07   -4.10204e-07   0.614636  0.385364
750   0.000199198   264.8   9238.5  0  -1039.07   -4.09212e-07   0.614768  0.385232
751   0.000199333   264.8   9238.5  0  -1039.07   -4.08221e-07   0.614901  0.385099
752   0.000199469   264.8   9238.5  0  -1039.07   -4.07231e-07   0.615035  0.384965
753   0.000199607   264.8   9238.5  0  -1039.07   -4.06242e-07   0.615168  0.384832
754   0.000199745   264.8   9238.5  0  -1039.07   -4.05253e-07   0.615301  0.384699
755   0.000199885   264.8   9238.5  0  -1039.07   -4.04265e-07   0.615435  0.384565
756   0.000200025   264.8   9238.5  0  -1039.07   -4.03278e-07   0.615568  0.384432
757   0.000200167   264.8   9238.5  0  -1039.07   -4.02291e-07   0.615702  0.384298
758   0.00020031   264.8   9238.5  0  -1039.08   -4.01306e-07   0.615836  0.384164
759   0.000200454   264.8   9238.5  0  -1039.08   -4.00321e-07   0.61597  0.38403
760   0.000200598   264.8   9238.5  0  -1039.08   -3.99337e-07   0.616104  0.383896
761   0.000200744   264.8   9238.5  0  -1039.08   -3.98353e-07   0.616238  0.383762
762   0.000200891   264.8   9238.5  0  -1039.08   -3.97371e-07   0.616372  0.383628
763   0.00020104   264.8   9238.5  0  -1039.08   -3.96389e-07   0.616506  0.383494
764   0.000201189   264.8   9238.5  0  -1039.08   -3.95408e-07   0.616641  0.383359
765   0.000201339   264.8   9238.5  0  -1039.08   -3.94428e-07   0.616776  0.383224
766   0.000201491   264.8   9238.5  0  -1039.09   -3.93448e-07   0.61691  0.38309
767   0.000201643   264.8   9238.5  0  -1039.09   -3.92469e-07   0.617045  0.382955
768   0.000201797   264.8   9238.5  0  -1039.09   -3.91492e-07   0.61718  0.38282
769   0.000201952   264.8   9238.5  0  -1039.09   -3.90515e-07   0.617315  0.382685
770   0.000202107   264.8   9238.5  0  -1039.09   -3.89538e-07   0.61745  0.38255
771   0.000202265   264.8   9238.5  0  -1039.09   -3.88563e-07   0.617586  0.382414
772   0.000202423   264.8   9238.5  0  -1039.09   -3.87588e-07   0.617721  0.382279
773   0.000202582   264.8   9238.5  0  -1039.09   -3.86614e-07   0.617857  0.382143
774   0.000202743   264.8   9238.51  0  -1039.1   -3.85642e-07   0.617993  0.382007
775   0.000202904   264.8   9238.51  0  -1039.1   -3.84669e-07   0.618129  0.381871
776   0.000203067   264.8   9238.51  0  -1039.1   -3.83698e-07   0.618264  0.381736
777   0.000203231   264.8   9238.51  0  -1039.1   -3.82728e-07   0.618401  0.381599
778   0.000203396   264.8   9238.51  0  -1039.1   -3.81758e-07   0.618537  0.381463
779   0.000203563   264.8   9238.51  0  -1039.1   -3.80789e-07   0.618673  0.381327
780   0.00020373   264.8   9238.51  0  -1039.1   -3.79821e-07   0.61881  0.38119
781   0.000203899   264.8   9238.51  0  -1039.1   -3.78854e-07   0.618946  0.381054
782   0.000204069   264.8   9238.51  0  -1039.11   -3.77888e-07   0.619083  0.380917
783   0.00020424   264.8   9238.51  0  -1039.11   -3.76922e-07   0.61922  0.38078
784   0.000204413   264.8   9238.51  0  -1039.11   -3.75958e-07   0.619357  0.380643
785   0.000204586   264.8   9238.51  0  -1039.11   -3.74994e-07   0.619494  0.380506
786   0.000204761   264.8   9238.51  0  -1039.11   -3.74031e-07   0.619631  0.380369
787   0.000204937   264.8   9238.51  0  -1039.11   -3.73069e-07   0.619769  0.380231
788   0.000205115   264.8   9238.51  0  -1039.11   -3.72108e-07   0.619906  0.380094
789   0.000205293   264.8   9238.51  0  -1039.11   -3.71148e-07   0.620044  0.379956
790   0.000205473   264.8   9238.51  0  -1039.12   -3.70188e-07   0.620182  0.379818
791   0.000205654   264.8   9238.51  0  -1039.12   -3.6923e-07   0.62032  0.37968
792   0.000205836   264.8   9238.51  0  -1039.12   -3.68272e-07   0.620458  0.379542
793   0.00020602   264.8   9238.51  0  -1039.12   -3.67316e-07   0.620596  0.379404
794   0.000206205   264.8   9238.51  0  -1039.12   -3.6636e-07   0.620735  0.379265
795   0.000206391   264.8   9238.51  0  -1039.12   -3.65405e-07   0.620873  0.379127
796   0.000206578   264.8   9238.51  0  -1039.12   -3.64451e-07   0.621012  0.378988
797   0.000206767   264.8   9238.51  0  -1039.12   -3.63498e-07   0.621151  0.378849
798   0.000206957   264.8   9238.51  0  -1039.13   -3.62545e-07   0.62129  0.37871
799   0.000207148   264.8   9238.51  0  -1039.13   -3.61594e-07   0.621429  0.378571
800   0.000207341   264.8   9238.51  0  -1039.13   -3.60644e-07   0.621568  0.378432
801   0.000207535   264.8   9238.51  0  -1039.13   -3.59694e-07   0.621707  0.378293
802   0.00020773   264.8   9238.51  0  -1039.13   -3.58746e-07   0.621847  0.378153
803   0.000207926   264.8   9238.51  0  -1039.13   -3.57798e-07   0.621987  0.378013
804   0.000208124   264.8   9238.51  0  -1039.13   -3.56851e-07   0.622126  0.377874
805   0.000208323   264.8   9238.51  0  -1039.13   -3.55905e-07   0.622266  0.377734
806   0.000208524   264.8   9238.52  0  -1039.14   -3.5496e-07   0.622407  0.377593
807   0.000208726   264.8   9238.52  0  -1039.14   -3.54016e-07   0.622547  0.377453
808   0.000208929   264.8   9238.52  0  -1039.14   -3.53073e-07   0.622687  0.377313
809   0.000209133   264.8   9238.52  0  -1039.14   -3.52131e-07   0.622828  0.377172
810   0.000209339   264.8   9238.52  0  -1039.14   -3.5119e-07   0.622969  0.377031
811   0.000209546   264.8   9238.52  0  -1039.14   -3.5025e-07   0.623109  0.376891
812   0.000209755   264.8   9238.52  0  -1039.14   -3.49311e-07   0.62325  0.37675
813   0.000209965   264.8   9238.52  0  -1039.14   -3.48372e-07   0.623392  0.376608
814   0.000210176   264.8   9238.52  0  -1039.15   -3.47435e-07   0.623533  0.376467
815   0.000210389   264.8   9238.52  0  -1039.15   -3.46498e-07   0.623674  0.376326
816   0.000210603   264.8   9238.52  0  -1039.15   -3.45563e-07   0.623816  0.376184
817   0.000210818   264.8   9238.52  0  -1039.15   -3.44628e-07   0.623958  0.376042
818   0.000211035   264.8   9238.52  0  -1039.15   -3.43695e-07   0.6241  0.3759
819   0.000211253   264.8   9238.52  0  -1039.15   -3.42762e-07   0.624242  0.375758
820   0.000211473   264.8   9238.52  0  -1039.15   -3.41831e-07   0.624384  0.375616
821   0.000211694   264.8   9238.52  0  -1039.16   -3.409e-07   0.624527  0.375473
822   0.000211917   264.8   9238.52  0  -1039.16   -3.3997e-07   0.624669  0.375331
823   0.00021214   264.8   9238.52  0  -1039.16   -3.39041e-07   0.624812  0.375188
824   0.000212366   264.8   9238.52  0  -1039.16   -3.38114e-07   0.624955  0.375045
825   0.000212592   264.8   9238.52  0  -1039.16   -3.37187e-07   0.625098  0.374902
826   0.00021282   264.8   9238.52  0  -1039.16   -3.36261e-07   0.625241  0.374759
827   0.00021305   264.8   9238.52  0  -1039.16   -3.35336e-07   0.625385  0.374615
828   0.000213281   264.8   9238.52  0  -1039.16   -3.34413e-07   0.625528  0.374472
829   0.000213513   264.8   9238.52  0  -1039.17   -3.3349e-07   0.625672  0.374328
830   0.000213747   264.8   9238.52  0  -1039.17   -3.32568e-07   0.625816  0.374184
831   0.000213983   264.8   9238.52  0  -1039.17   -3.31647e-07   0.62596  0.37404
832   0.000214219   264.8   9238.52  0  -1039.17   -3.30727e-07   0.626104  0.373896
833   0.000214458   264.8   9238.52  0  -1039.17   -3.29808e-07   0.626249  0.373751
834   0.000214697   264.8   9238.52  0  -1039.17   -3.2889e-07   0.626393  0.373607
835   0.000214939   264.8   9238.52  0  -1039.17   -3.27974e-07   0.626538  0.373462
836   0.000215181   264.8   9238.53  0  -1039.18   -3.27058e-07   0.626683  0.373317
837   0.000215425   264.8   9238.53  0  -1039.18   -3.26143e-07   0.626828  0.373172
838   0.000215671   264.8   9238.53  0  -1039.18   -3.25229e-07   0.626973  0.373027
839   0.000215918   264.8   9238.53  0  -1039.18   -3.24316e-07   0.627119  0.372881
840   0.000216166   264.8   9238.53  0  -1039.18   -3.23404e-07   0.627264  0.372736
841   0.000216416   264.8   9238.53  0  -1039.18   -3.22494e-07   0.62741  0.37259
842   0.000216668   264.8   9238.53  0  -1039.18   -3.21584e-07   0.627556  0.372444
843   0.000216921   264.8   9238.53  0  -1039.18   -3.20675e-07   0.627702  0.372298
844   0.000217176   264.8   9238.53  0  -1039.19   -3.19767e-07   0.627849  0.372151
845   0.000217432   264.8   9238.53  0  -1039.19   -3.18861e-07   0.627995  0.372005
846   0.000217689   264.8   9238.53  0  -1039.19   -3.17955e-07   0.628142  0.371858
847   0.000217948   264.8   9238.53  0  -1039.19   -3.1705e-07   0.628289  0.371711
848   0.000218209   264.8   9238.53  0  -1039.19   -3.16147e-07   0.628436  0.371564
849   0.000218471   264.8   9238.53  0  -1039.19   -3.15244e-07   0.628583  0.371417
850   0.000218734   264.8   9238.53  0  -1039.19   -3.14342e-07   0.628731  0.371269
851   0.000218999   264.8   9238.53  0  -1039.2   -3.13442e-07   0.628878  0.371122
852   0.000219266   264.8   9238.53  0  -1039.2   -3.12542e-07   0.629026  0.370974
853   0.000219534   264.8   9238.53  0  -1039.2   -3.11644e-07   0.629174  0.370826
854   0.000219804   264.8   9238.53  0  -1039.2   -3.10746e-07   0.629322  0.370678
855   0.000220075   264.8   9238.53  0  -1039.2   -3.0985e-07   0.62947  0.37053
856   0.000220348   264.8   9238.53  0  -1039.2   -3.08954e-07   0.629619  0.370381
857   0.000220622   264.8   9238.53  0  -1039.2   -3.0806e-07   0.629768  0.370232
858   0.000220898   264.8   9238.53  0  -1039.21   -3.07167e-07   0.629917  0.370083
859   0.000221176   264.8   9238.53  0  -1039.21   -3.06274e-07   0.630066  0.369934
860   0.000221455   264.8   9238.53  0  -1039.21   -3.05383e-07   0.630215  0.369785
861   0.000221735   264.8   9238.53  0  -1039.21   -3.04493e-07   0.630365  0.369635
862   0.000222017   264.8   9238.53  0  -1039.21   -3.03604e-07   0.630514  0.369486
863   0.000222301   264.8   9238.53  0  -1039.21   -3.02716e-07   0.630664  0.369336
864   0.000222586   264.8   9238.53  0  -1039.21   -3.01829e-07   0.630814  0.369186
865   0.000222873   264.8   9238.53  0  -1039.22   -3.00943e-07   0.630965  0.369035
866   0.000223161   264.8   9238.54  0  -1039.22   -3.00058e-07   0.631115  0.368885
867   0.000223451   264.8   9238.54  0  -1039.22   -2.99174e-07   0.631266  0.368734
868   0.000223742   264.8   9238.54  0  -1039.22   -2.98291e-07   0.631417  0.368583
869   0.000224036   264.8   9238.54  0  -1039.22   -2.97409e-07   0.631568  0.368432
870   0.00022433   264.8   9238.54  0  -1039.22   -2.96528e-07   0.631719  0.368281
871   0.000224626   264.8   9238.54  0  -1039.22   -2.95648e-07   0.631871  0.368129
872   0.000224924   264.8   9238.54  0  -1039.23   -2.9477e-07   0.632022  0.367978
873   0.000225223   264.8   9238.54  0  -1039.23   -2.93892e-07   0.632174  0.367826
874   0.000225524   264.8   9238.54  0  -1039.23   -2.93016e-07   0.632326  0.367674
875   0.000225827   264.8   9238.54  0  -1039.23   -2.9214e-07   0.632479  0.367521
876   0.000226131   264.8   9238.54  0  -1039.23   -2.91265e-07   0.632631  0.367369
877   0.000226437   264.8   9238.54  0  -1039.23   -2.90392e-07   0.632784  0.367216
878   0.000226744   264.8   9238.54  0  -1039.23   -2.8952e-07   0.632937  0.367063
879   0.000227053   264.8   9238.54  0  -1039.24   -2.88648e-07   0.63309  0.36691
880   0.000227363   264.8   9238.54  0  -1039.24   -2.87778e-07   0.633244  0.366756
881   0.000227675   264.8   9238.54  0  -1039.24   -2.86909e-07   0.633397  0.366603
882   0.000227989   264.8   9238.54  0  -1039.24   -2.86041e-07   0.633551  0.366449
883   0.000228304   264.8   9238.54  0  -1039.24   -2.85173e-07   0.633705  0.366295
884   0.000228621   264.8   9238.54  0  -1039.24   -2.84307e-07   0.633859  0.366141
885   0.000228939   264.8   9238.54  0  -1039.24   -2.83442e-07   0.634014  0.365986
886   0.000229259   264.8   9238.54  0  -1039.25   -2.82578e-07   0.634168  0.365832
887   0.000229581   264.8   9238.54  0  -1039.25   -2.81715e-07   0.634323  0.365677
888   0.000229904   264.8   9238.54  0  -1039.25   -2.80853e-07   0.634478  0.365522
889   0.000230229   264.8   9238.54  0  -1039.25   -2.79993e-07   0.634634  0.365366
890   0.000230555   264.8   9238.54  0  -1039.25   -2.79133e-07   0.634789  0.365211
891   0.000230883   264.8   9238.54  0  -1039.25   -2.78274e-07   0.634945  0.365055
892   0.000231213   264.8   9238.54  0  -1039.25   -2.77416e-07   0.635101  0.364899
893   0.000231544   264.8   9238.54  0  -1039.26   -2.7656e-07   0.635257  0.364743
894   0.000231877   264.8   9238.54  0  -1039.26   -2.75704e-07   0.635413  0.364587
895   0.000232211   264.8   9238.55  0  -1039.26   -2.74849e-07   0.63557  0.36443
896   0.000232547   264.8   9238.55  0  -1039.26   -2.73996e-07   0.635727  0.364273
897   0.000232885   264.8   9238.55  0  -1039.26   -2.73143e-07   0.635884  0.364116
898   0.000233224   264.8   9238.55  0  -1039.26   -2.72292e-07   0.636041  0.363959
899   0.000233565   264.8   9238.55  0  -1039.26   -2.71441e-07   0.636199  0.363801
900   0.000233907   264.8   9238.55  0  -1039.27   -2.70592e-07   0.636357  0.363643
901   0.000234251   264.8   9238.55  0  -1039.27   -2.69744e-07   0.636515  0.363485
902   0.000234597   264.8   9238.55  0  -1039.27   -2.68896e-07   0.636673  0.363327
903   0.000234944   264.8   9238.55  0  -1039.27   -2.6805e-07   0.636832  0.363168
904   0.000235293   264.8   9238.55  0  -1039.27   -2.67205e-07   0.63699  0.36301
905   0.000235643   264.8   9238.55  0  -1039.27   -2.66361e-07   0.637149  0.362851
906   0.000235995   264.8   9238.55  0  -1039.28   -2.65517e-07   0.637308  0.362692
907   0.000236349   264.8   9238.55  0  -1039.28   -2.64675e-07   0.637468  0.362532
908   0.000236704   264.8   9238.55  0  -1039.28   -2.63834e-07   0.637627  0.362373
909   0.00023706   264.8   9238.55  0  -1039.28   -2.62994e-07   0.637787  0.362213
910   0.000237419   264.8   9238.55  0  -1039.28   -2.62155e-07   0.637948  0.362052
911   0.000237779   264.8   9238.55  0  -1039.28   -2.61316e-07   0.638108  0.361892
912   0.00023814   264.8   9238.55  0  -1039.28   -2.60479e-07   0.638269  0.361731
913   0.000238503   264.8   9238.55  0  -1039.29   -2.59643e-07   0.638429  0.361571
914   0.000238868   264.8   9238.55  0  -1039.29   -2.58808e-07   0.63859  0.36141
915   0.000239234   264.8   9238.55  0  -1039.29   -2.57974e-07   0.638752  0.361248
916   0.000239601   264.8   9238.55  0  -1039.29   -2.57141e-07   0.638913  0.361087
917   0.000239971   264.8   9238.55  0  -1039.29   -2.56309e-07   0.639075  0.360925
918   0.000240342   264.8   9238.55  0  -1039.29   -2.55478e-07   0.639237  0.360763
919   0.000240714   264.8   9238.55  0  -1039.3   -2.54648e-07   0.6394  0.3606
920   0.000241088   264.8   9238.55  0  -1039.3   -2.53819e-07   0.639562  0.360438
921   0.000241464   264.8   9238.55  0  -1039.3   -2.5299e-07   0.639725  0.360275
922   0.000241841   264.8   9238.55  0  -1039.3   -2.52163e-07   0.639888  0.360112
923   0.000242219   264.8   9238.56  0  -1039.3   -2.51337e-07   0.640051  0.359949
924   0.000242599   264.8   9238.56  0  -1039.3   -2.50512e-07   0.640215  0.359785
925   0.000242981   264.8   9238.56  0  -1039.31   -2.49688e-07   0.640379  0.359621
926   0.000243364   264.8   9238.56  0  -1039.31   -2.48864e-07   0.640543  0.359457
927   0.000243749   264.8   9238.56  0  -1039.31   -2.48042e-07   0.640707  0.359293
928   0.000244136   264.8   9238.56  0  -1039.31   -2.47221e-07   0.640872  0.359128
929   0.000244523   264.8   9238.56  0  -1039.31   -2.464e-07   0.641037  0.358963
930   0.000244913   264.8   9238.56  0  -1039.31   -2.45581e-07   0.641202  0.358798
931   0.000245304   264.8   9238.56  0  -1039.31   -2.44763e-07   0.641367  0.358633
932   0.000245696   264.8   9238.56  0  -1039.32   -2.43945e-07   0.641533  0.358467
933   0.00024609   264.8   9238.56  0  -1039.32   -2.43129e-07   0.641699  0.358301
934   0.000246485   264.8   9238.56  0  -1039.32   -2.42313e-07   0.641865  0.358135
935   0.000246882   264.8   9238.56  0  -1039.32   -2.41498e-07   0.642031  0.357969
936   0.000247281   264.8   9238.56  0  -1039.32   -2.40685e-07   0.642198  0.357802
937   0.00024768   264.8   9238.56  0  -1039.32   -2.39872e-07   0.642365  0.357635
938   0.000248082   264.8   9238.56  0  -1039.33   -2.3906e-07   0.642532  0.357468
939   0.000248485   264.8   9238.56  0  -1039.33   -2.38249e-07   0.6427  0.3573
940   0.000248889   264.8   9238.56  0  -1039.33   -2.37439e-07   0.642867  0.357133
941   0.000249295   264.8   9238.56  0  -1039.33   -2.3663e-07   0.643035  0.356965
942   0.000249702   264.8   9238.56  0  -1039.33   -2.35821e-07   0.643204  0.356796
943   0.000250111   264.8   9238.56  0  -1039.33   -2.35014e-07   0.643372  0.356628
