#k_sublattice  row_val   col_val  value.real  value.imag
7  5  0  9.66317e-14  1.08484e-13
7  5  1  4.63206e-21  -1.07863e-21
7  5  2  1.96304e-14  2.20382e-14
7  5  3  -2.05163e-14  8.37953e-16
7  5  4  5.09438e-08  8.06193e-10
7  5  5  2.59592e-15  0
8  0  0  2.06574e-12  0
8  0  1  1.84517e-12  -4.25325e-13
8  0  2  -5.29946e-13  5.99643e-13
8  0  3  3.5194e-07  -1.14381e-06
8  0  4  5.50758e-08  -7.51728e-07
8  0  5  1.95645e-07  -1.57322e-07
8  1  0  1.84517e-12  4.25325e-13
8  1  1  1.73572e-12  0
8  1  2  -5.96824e-13  4.26503e-13
8  1  3  5.49866e-07  -9.49217e-07
8  1  4  2.03972e-07  -6.60121e-07
8  1  5  2.07147e-07  -1.00242e-07
8  2  0  -5.29946e-13  -5.99643e-13
8  2  1  -5.96824e-13  -4.26503e-13
8  2  2  3.10017e-13  0
8  2  3  -4.22313e-07  1.91273e-07
8  2  4  -2.32341e-07  1.76861e-07
8  2  5  -9.58585e-08  -1.64324e-08
8  3  0  3.5194e-07  1.14381e-06
8  3  1  5.49866e-07  9.49217e-07
8  3  2  -4.22313e-07  -1.91273e-07
8  3  3  0.694107  0
8  3  4  0.426118  -0.0976904
8  3  5  0.120583  0.0816225
8  4  0  5.50758e-08  7.51728e-07
8  4  1  2.03972e-07  6.60121e-07
8  4  2  -2.32341e-07  -1.76861e-07
8  4  3  0.426118  0.0976904
8  4  4  0.275346  0
8  4  5  0.0625394  0.0670799
8  5  0  1.95645e-07  1.57322e-07
8  5  1  2.07147e-07  1.00242e-07
8  5  2  -9.58585e-08  1.64324e-08
8  5  3  0.120583  -0.0816225
8  5  4  0.0625394  -0.0670799
8  5  5  0.0305466  0
