#iter   OP_diff   mu  QuantEnergy.real  .imag  ClassEnergy.real  .imag  Total_n_up    Total_n_dn   Energy_diff
148   1.7731543851e-06   5.5081164206e+01   1.2830600159e+03  0.0000000000e+00  -5.0170332866e+02   2.1792338060e-11   1.1111102226e+00  1.8888897774e+00   4.3651564283e-06
149   1.7381618525e-06   5.5081164206e+01   1.2830601204e+03  0.0000000000e+00  -5.0170343735e+02   2.1094629683e-11   1.1111102395e+00  1.8888897605e+00   4.2316751205e-06
150   1.7041238441e-06   5.5081164206e+01   1.2830602235e+03  0.0000000000e+00  -5.0170354458e+02   2.0413691544e-11   1.1111102577e+00  1.8888897423e+00   4.1047487684e-06
151   1.6710121383e-06   5.5081164206e+01   1.2830603253e+03  0.0000000000e+00  -5.0170365037e+02   1.9749277323e-11   1.1111102769e+00  1.8888897231e+00   3.9838964767e-06
152   1.6387988848e-06   5.5081164206e+01   1.2830604258e+03  0.0000000000e+00  -5.0170375473e+02   1.9100970933e-11   1.1111102968e+00  1.8888897032e+00   3.8687171582e-06
153   1.6074562524e-06   5.5081164206e+01   1.2830605250e+03  0.0000000000e+00  -5.0170385769e+02   1.8468693104e-11   1.1111103174e+00  1.8888896826e+00   3.7588258692e-06
154   1.5769563556e-06   5.5081164206e+01   1.2830606229e+03  0.0000000000e+00  -5.0170395926e+02   1.7852265518e-11   1.1111103385e+00  1.8888896615e+00   3.6539042867e-06
155   1.5472714054e-06   5.5081164206e+01   1.2830607196e+03  0.0000000000e+00  -5.0170405948e+02   1.7251599645e-11   1.1111103598e+00  1.8888896402e+00   3.5536304495e-06
156   1.5183739593e-06   5.5081164206e+01   1.2830608150e+03  0.0000000000e+00  -5.0170415835e+02   1.6666534545e-11   1.1111103814e+00  1.8888896186e+00   3.4577332144e-06
157   1.4902371697e-06   5.5081164206e+01   1.2830609092e+03  0.0000000000e+00  -5.0170425590e+02   1.6096935079e-11   1.1111104030e+00  1.8888895970e+00   3.3659540577e-06
158   1.4628349790e-06   5.5081164206e+01   1.2830610022e+03  0.0000000000e+00  -5.0170435214e+02   1.5542778043e-11   1.1111104246e+00  1.8888895754e+00   3.2780462789e-06
159   1.4361422446e-06   5.5081164206e+01   1.2830610939e+03  0.0000000000e+00  -5.0170444709e+02   1.5003906573e-11   1.1111104462e+00  1.8888895538e+00   3.1938047869e-06
160   1.4101348034e-06   5.5081164206e+01   1.2830611845e+03  0.0000000000e+00  -5.0170454077e+02   1.4480053494e-11   1.1111104675e+00  1.8888895325e+00   3.1130009575e-06
161   1.3847894866e-06   5.5081164206e+01   1.2830612739e+03  0.0000000000e+00  -5.0170463320e+02   1.3970889497e-11   1.1111104887e+00  1.8888895113e+00   3.0354442515e-06
162   1.3600841026e-06   5.5081164206e+01   1.2830613621e+03  0.0000000000e+00  -5.0170472439e+02   1.3476190339e-11   1.1111105096e+00  1.8888894904e+00   2.9609614103e-06
163   1.3359973996e-06   5.5081164206e+01   1.2830614492e+03  0.0000000000e+00  -5.0170481437e+02   1.2995746324e-11   1.1111105301e+00  1.8888894699e+00   2.8893539366e-06
164   1.3125090186e-06   5.5081164206e+01   1.2830615351e+03  0.0000000000e+00  -5.0170490314e+02   1.2529053316e-11   1.1111105504e+00  1.8888894496e+00   2.8204708542e-06
165   1.2895994455e-06   5.5081164206e+01   1.2830616200e+03  0.0000000000e+00  -5.0170499073e+02   1.2075888470e-11   1.1111105702e+00  1.8888894298e+00   2.7541634608e-06
166   1.2672499616e-06   5.5081164206e+01   1.2830617037e+03  0.0000000000e+00  -5.0170507715e+02   1.1635681069e-11   1.1111105896e+00  1.8888894104e+00   2.6902650916e-06
167   1.2454426033e-06   5.5081164206e+01   1.2830617864e+03  0.0000000000e+00  -5.0170516242e+02   1.1208102443e-11   1.1111106085e+00  1.8888893915e+00   2.6286537604e-06
168   1.2241601259e-06   5.5081164206e+01   1.2830618679e+03  0.0000000000e+00  -5.0170524655e+02   1.0792649632e-11   1.1111106270e+00  1.8888893730e+00   2.5692140753e-06
169   1.2033859740e-06   5.5081164206e+01   1.2830619484e+03  0.0000000000e+00  -5.0170532955e+02   1.0388913687e-11   1.1111106450e+00  1.8888893550e+00   2.5117881250e-06
170   1.1831042532e-06   5.5081164206e+01   1.2830620279e+03  0.0000000000e+00  -5.0170541145e+02   9.9966193518e-12   1.1111106626e+00  1.8888893374e+00   2.4563018997e-06
171   1.1632997055e-06   5.5081164206e+01   1.2830621063e+03  0.0000000000e+00  -5.0170549226e+02   9.6150947185e-12   1.1111106796e+00  1.8888893204e+00   2.4026384153e-06
172   1.1439576721e-06   5.5081164206e+01   1.2830621836e+03  0.0000000000e+00  -5.0170557199e+02   9.2442627199e-12   1.1111106962e+00  1.8888893038e+00   2.3506920570e-06
173   1.1250640424e-06   5.5081164206e+01   1.2830622600e+03  0.0000000000e+00  -5.0170565066e+02   8.8835493025e-12   1.1111107122e+00  1.8888892878e+00   2.3003926799e-06
174   1.1066052055e-06   5.5081164206e+01   1.2830623354e+03  0.0000000000e+00  -5.0170572828e+02   8.5328065992e-12   1.1111107278e+00  1.8888892722e+00   2.2516512672e-06
175   1.0885680092e-06   5.5081164206e+01   1.2830624098e+03  0.0000000000e+00  -5.0170580487e+02   8.1915112026e-12   1.1111107428e+00  1.8888892572e+00   2.2043959689e-06
176   1.0709397350e-06   5.5081164206e+01   1.2830624832e+03  0.0000000000e+00  -5.0170588044e+02   7.8595339905e-12   1.1111107574e+00  1.8888892426e+00   2.1585490231e-06
177   1.0537080805e-06   5.5081164206e+01   1.2830625556e+03  0.0000000000e+00  -5.0170595502e+02   7.5365634282e-12   1.1111107715e+00  1.8888892285e+00   2.1140640456e-06
178   1.0368611502e-06   5.5081164206e+01   1.2830626271e+03  0.0000000000e+00  -5.0170602860e+02   7.2223795095e-12   1.1111107850e+00  1.8888892150e+00   2.0708605462e-06
179   1.0203874461e-06   5.5081164206e+01   1.2830626977e+03  0.0000000000e+00  -5.0170610121e+02   6.9167172122e-12   1.1111107982e+00  1.8888892018e+00   2.0289030545e-06
180   1.0042758593e-06   5.5081164206e+01   1.2830627674e+03  0.0000000000e+00  -5.0170617287e+02   6.6194431311e-12   1.1111108108e+00  1.8888891892e+00   1.9881282469e-06
181   9.8851565911e-07   5.5081164206e+01   1.2830628362e+03  0.0000000000e+00  -5.0170624358e+02   6.3303661446e-12   1.1111108231e+00  1.8888891769e+00   1.9484907625e-06
182   9.7309648169e-07   5.5081164206e+01   1.2830629040e+03  0.0000000000e+00  -5.0170631337e+02   6.0492707620e-12   1.1111108348e+00  1.8888891652e+00   1.9099435349e-06
183   9.5800831754e-07   5.5081164206e+01   1.2830629710e+03  0.0000000000e+00  -5.0170638223e+02   5.7759206337e-12   1.1111108462e+00  1.8888891538e+00   1.8724585971e-06
184   9.4324149879e-07   5.5081164206e+01   1.2830630372e+03  0.0000000000e+00  -5.0170645020e+02   5.5102266488e-12   1.1111108571e+00  1.8888891429e+00   1.8359734213e-06
185   9.2878668649e-07   5.5081164206e+01   1.2830631024e+03  0.0000000000e+00  -5.0170651728e+02   5.2519222426e-12   1.1111108676e+00  1.8888891324e+00   1.8004697040e-06
186   9.1463485850e-07   5.5081164206e+01   1.2830631669e+03  0.0000000000e+00  -5.0170658349e+02   5.0009592630e-12   1.1111108777e+00  1.8888891223e+00   1.7658924207e-06
187   9.0077729861e-07   5.5081164206e+01   1.2830632305e+03  0.0000000000e+00  -5.0170664884e+02   4.7570403516e-12   1.1111108874e+00  1.8888891126e+00   1.7322186068e-06
188   8.8720558685e-07   5.5081164206e+01   1.2830632933e+03  0.0000000000e+00  -5.0170671333e+02   4.5201019409e-12   1.1111108968e+00  1.8888891032e+00   1.6994124508e-06
189   8.7391158972e-07   5.5081164206e+01   1.2830633553e+03  0.0000000000e+00  -5.0170677699e+02   4.2898293930e-12   1.1111109058e+00  1.8888890942e+00   1.6674412109e-06
190   8.6088745278e-07   5.5081164206e+01   1.2830634165e+03  0.0000000000e+00  -5.0170683983e+02   4.0661685497e-12   1.1111109144e+00  1.8888890856e+00   1.6362781707e-06
191   8.4812559364e-07   5.5081164206e+01   1.2830634769e+03  0.0000000000e+00  -5.0170690186e+02   3.8487767780e-12   1.1111109227e+00  1.8888890773e+00   1.6058816072e-06
192   8.3561869392e-07   5.5081164206e+01   1.2830635366e+03  0.0000000000e+00  -5.0170696308e+02   3.6376482287e-12   1.1111109307e+00  1.8888890693e+00   1.5762536805e-06
193   8.2335969231e-07   5.5081164206e+01   1.2830635954e+03  0.0000000000e+00  -5.0170702352e+02   3.4325528106e-12   1.1111109384e+00  1.8888890616e+00   1.5473292478e-06
194   8.1134177527e-07   5.5081164206e+01   1.2830636536e+03  0.0000000000e+00  -5.0170708318e+02   3.2332667938e-12   1.1111109457e+00  1.8888890543e+00   1.5191039893e-06
195   7.9955836890e-07   5.5081164206e+01   1.2830637110e+03  0.0000000000e+00  -5.0170714207e+02   3.0395651660e-12   1.1111109528e+00  1.8888890472e+00   1.4915577822e-06
196   7.8800312854e-07   5.5081164206e+01   1.2830637677e+03  0.0000000000e+00  -5.0170720021e+02   2.8514335333e-12   1.1111109595e+00  1.8888890405e+00   1.4646612954e-06
197   7.7666993015e-07   5.5081164206e+01   1.2830638236e+03  0.0000000000e+00  -5.0170725760e+02   2.6685773243e-12   1.1111109660e+00  1.8888890340e+00   1.4383878124e-06
198   7.6555286155e-07   5.5081164206e+01   1.2830638789e+03  0.0000000000e+00  -5.0170731426e+02   2.4908955418e-12   1.1111109722e+00  1.8888890278e+00   1.4127288068e-06
199   7.5464621414e-07   5.5081164206e+01   1.2830639334e+03  0.0000000000e+00  -5.0170737019e+02   2.3182050510e-12   1.1111109782e+00  1.8888890218e+00   1.3876458524e-06
200   7.4394447408e-07   5.5081164206e+01   1.2830639873e+03  0.0000000000e+00  -5.0170742541e+02   2.1504055385e-12   1.1111109839e+00  1.8888890161e+00   1.3631340607e-06
201   7.3344231497e-07   5.5081164206e+01   1.2830640404e+03  0.0000000000e+00  -5.0170747993e+02   1.9873458038e-12   1.1111109894e+00  1.8888890106e+00   1.3391861557e-06
202   7.2313458940e-07   5.5081164206e+01   1.2830640929e+03  0.0000000000e+00  -5.0170753375e+02   1.8288002226e-12   1.1111109947e+00  1.8888890053e+00   1.3157695093e-06
203   7.1301632195e-07   5.5081164206e+01   1.2830641448e+03  0.0000000000e+00  -5.0170758689e+02   1.6747945954e-12   1.1111109997e+00  1.8888890003e+00   1.2928556998e-06
204   7.0308270005e-07   5.5081164206e+01   1.2830641960e+03  0.0000000000e+00  -5.0170763935e+02   1.5250069726e-12   1.1111110045e+00  1.8888889955e+00   1.2704659866e-06
205   6.9332906907e-07   5.5081164206e+01   1.2830642465e+03  0.0000000000e+00  -5.0170769115e+02   1.3795211766e-12   1.1111110092e+00  1.8888889908e+00   1.2485494381e-06
206   6.8375092339e-07   5.5081164206e+01   1.2830642964e+03  0.0000000000e+00  -5.0170774229e+02   1.2381466813e-12   1.1111110136e+00  1.8888889864e+00   1.2271100331e-06
207   6.7434390155e-07   5.5081164206e+01   1.2830643457e+03  0.0000000000e+00  -5.0170779279e+02   1.1007558891e-12   1.1111110178e+00  1.8888889822e+00   1.2061351526e-06
208   6.6510377912e-07   5.5081164206e+01   1.2830643944e+03  0.0000000000e+00  -5.0170784265e+02   9.6727226846e-13   1.1111110219e+00  1.8888889781e+00   1.1856049014e-06
209   6.5602646396e-07   5.5081164206e+01   1.2830644425e+03  0.0000000000e+00  -5.0170789188e+02   8.3759617871e-13   1.1111110258e+00  1.8888889742e+00   1.1655072285e-06
210   6.4710799079e-07   5.5081164206e+01   1.2830644899e+03  0.0000000000e+00  -5.0170794049e+02   7.1156126001e-13   1.1111110295e+00  1.8888889705e+00   1.1458455447e-06
211   6.3834451692e-07   5.5081164206e+01   1.2830645368e+03  0.0000000000e+00  -5.0170798849e+02   5.8916129434e-13   1.1111110331e+00  1.8888889669e+00   1.1265872217e-06
212   6.2973231754e-07   5.5081164206e+01   1.2830645831e+03  0.0000000000e+00  -5.0170803589e+02   4.7020807817e-13   1.1111110365e+00  1.8888889635e+00   1.1077324871e-06
213   6.2126778228e-07   5.5081164206e+01   1.2830646288e+03  0.0000000000e+00  -5.0170808269e+02   3.5476660481e-13   1.1111110397e+00  1.8888889603e+00   1.0892600812e-06
214   6.1294741174e-07   5.5081164206e+01   1.2830646740e+03  0.0000000000e+00  -5.0170812891e+02   2.4245133471e-13   1.1111110429e+00  1.8888889571e+00   1.0711804634e-06
215   6.0476781331e-07   5.5081164206e+01   1.2830647186e+03  0.0000000000e+00  -5.0170817456e+02   1.3352920153e-13   1.1111110459e+00  1.8888889541e+00   1.0534587318e-06
216   5.9672569889e-07   5.5081164206e+01   1.2830647626e+03  0.0000000000e+00  -5.0170821963e+02   2.7703795836e-14   1.1111110487e+00  1.8888889513e+00   1.0361047771e-06
217   5.8881788064e-07   5.5081164206e+01   1.2830648061e+03  0.0000000000e+00  -5.0170826414e+02   -7.5069034172e-14   1.1111110515e+00  1.8888889485e+00   1.0191034789e-06
218   5.8104126890e-07   5.5081164206e+01   1.2830648490e+03  0.0000000000e+00  -5.0170830809e+02   -1.7484474921e-13   1.1111110541e+00  1.8888889459e+00   1.0024298263e-06
219   5.7339286760e-07   5.5081164206e+01   1.2830648915e+03  0.0000000000e+00  -5.0170835150e+02   -2.7173529682e-13   1.1111110566e+00  1.8888889434e+00   9.8610598798e-07
220   5.6586977303e-07   5.5081164206e+01   1.2830649334e+03  0.0000000000e+00  -5.0170839437e+02   -3.6586041126e-13   1.1111110590e+00  1.8888889410e+00   9.7009501587e-07
221   5.5846916936e-07   5.5081164206e+01   1.2830649748e+03  0.0000000000e+00  -5.0170843671e+02   -4.5718590242e-13   1.1111110613e+00  1.8888889387e+00   9.5440839232e-07
222   5.5118832633e-07   5.5081164206e+01   1.2830650156e+03  0.0000000000e+00  -5.0170847853e+02   -5.4588667398e-13   1.1111110635e+00  1.8888889365e+00   9.3902701792e-07
223   5.4402459632e-07   5.5081164206e+01   1.2830650560e+03  0.0000000000e+00  -5.0170851982e+02   -6.3206339676e-13   1.1111110656e+00  1.8888889344e+00   9.2394407147e-07
224   5.3697541095e-07   5.5081164206e+01   1.2830650959e+03  0.0000000000e+00  -5.0170856061e+02   -7.1568783115e-13   1.1111110676e+00  1.8888889324e+00   9.0915546025e-07
225   5.3003827864e-07   5.5081164206e+01   1.2830651353e+03  0.0000000000e+00  -5.0170860089e+02   -7.9684164300e-13   1.1111110695e+00  1.8888889305e+00   8.9464936082e-07
226   5.2321078144e-07   5.5081164206e+01   1.2830651742e+03  0.0000000000e+00  -5.0170864067e+02   -8.7570689078e-13   1.1111110713e+00  1.8888889287e+00   8.8042850166e-07
227   5.1649057240e-07   5.5081164206e+01   1.2830652126e+03  0.0000000000e+00  -5.0170867997e+02   -9.5217040145e-13   1.1111110731e+00  1.8888889269e+00   8.6646991804e-07
228   5.0987537273e-07   5.5081164206e+01   1.2830652506e+03  0.0000000000e+00  -5.0170871878e+02   -1.0264954144e-12   1.1111110748e+00  1.8888889252e+00   8.5279020823e-07
229   5.0336296957e-07   5.5081164206e+01   1.2830652880e+03  0.0000000000e+00  -5.0170875711e+02   -1.0986063247e-12   1.1111110764e+00  1.8888889236e+00   8.3936788542e-07
230   4.9695121285e-07   5.5081164206e+01   1.2830653251e+03  0.0000000000e+00  -5.0170879498e+02   -1.1686051702e-12   1.1111110779e+00  1.8888889221e+00   8.2618339547e-07
231   4.9063801310e-07   5.5081164206e+01   1.2830653617e+03  0.0000000000e+00  -5.0170883237e+02   -1.2365210671e-12   1.1111110794e+00  1.8888889206e+00   8.1326811596e-07
232   4.8442133983e-07   5.5081164206e+01   1.2830653978e+03  0.0000000000e+00  -5.0170886931e+02   -1.3023473432e-12   1.1111110808e+00  1.8888889192e+00   8.0057884588e-07
233   4.7829921868e-07   5.5081164206e+01   1.2830654335e+03  0.0000000000e+00  -5.0170890580e+02   -1.3663871276e-12   1.1111110821e+00  1.8888889179e+00   7.8812536231e-07
234   4.7226972938e-07   5.5081164206e+01   1.2830654688e+03  0.0000000000e+00  -5.0170894184e+02   -1.4285029750e-12   1.1111110834e+00  1.8888889166e+00   7.7590732417e-07
235   4.6633100414e-07   5.5081164206e+01   1.2830655036e+03  0.0000000000e+00  -5.0170897744e+02   -1.4887394553e-12   1.1111110846e+00  1.8888889154e+00   7.6391427228e-07
236   4.6048122601e-07   5.5081164206e+01   1.2830655380e+03  0.0000000000e+00  -5.0170901260e+02   -1.5471236470e-12   1.1111110858e+00  1.8888889142e+00   7.5214393291e-07
237   4.5471862669e-07   5.5081164206e+01   1.2830655720e+03  0.0000000000e+00  -5.0170904734e+02   -1.6038318722e-12   1.1111110869e+00  1.8888889131e+00   7.4058311839e-07
238   4.4904148542e-07   5.5081164206e+01   1.2830656056e+03  0.0000000000e+00  -5.0170908165e+02   -1.6588292767e-12   1.1111110880e+00  1.8888889120e+00   7.2923967309e-07
239   4.4344812702e-07   5.5081164206e+01   1.2830656388e+03  0.0000000000e+00  -5.0170911555e+02   -1.7121183715e-12   1.1111110890e+00  1.8888889110e+00   7.1809313340e-07
240   4.3793692099e-07   5.5081164206e+01   1.2830656715e+03  0.0000000000e+00  -5.0170914903e+02   -1.7637913030e-12   1.1111110900e+00  1.8888889100e+00   7.0715555012e-07
241   4.3250627938e-07   5.5081164206e+01   1.2830657039e+03  0.0000000000e+00  -5.0170918211e+02   -1.8139313058e-12   1.1111110909e+00  1.8888889091e+00   6.9640873335e-07
242   4.2715465613e-07   5.5081164206e+01   1.2830657359e+03  0.0000000000e+00  -5.0170921478e+02   -1.8625761911e-12   1.1111110918e+00  1.8888889082e+00   6.8585791269e-07
243   4.2188054526e-07   5.5081164206e+01   1.2830657675e+03  0.0000000000e+00  -5.0170924706e+02   -1.9096613764e-12   1.1111110927e+00  1.8888889073e+00   6.7550399763e-07
244   4.1668248065e-07   5.5081164206e+01   1.2830657987e+03  0.0000000000e+00  -5.0170927894e+02   -1.9553582575e-12   1.1111110935e+00  1.8888889065e+00   6.6531504217e-07
245   4.1155903347e-07   5.5081164206e+01   1.2830658296e+03  0.0000000000e+00  -5.0170931044e+02   -1.9996390337e-12   1.1111110943e+00  1.8888889057e+00   6.5531696691e-07
246   4.0650881114e-07   5.5081164206e+01   1.2830658601e+03  0.0000000000e+00  -5.0170934156e+02   -2.0425382091e-12   1.1111110950e+00  1.8888889050e+00   6.4550147272e-07
247   4.0153045766e-07   5.5081164206e+01   1.2830658902e+03  0.0000000000e+00  -5.0170937231e+02   -2.0840581838e-12   1.1111110958e+00  1.8888889042e+00   6.3584741383e-07
248   3.9662265106e-07   5.5081164206e+01   1.2830659199e+03  0.0000000000e+00  -5.0170940268e+02   -2.1243730714e-12   1.1111110964e+00  1.8888889036e+00   6.2636127041e-07
249   3.9178410245e-07   5.5081164206e+01   1.2830659493e+03  0.0000000000e+00  -5.0170943268e+02   -2.1633961363e-12   1.1111110971e+00  1.8888889029e+00   6.1705145527e-07
250   3.8701355534e-07   5.5081164206e+01   1.2830659783e+03  0.0000000000e+00  -5.0170946233e+02   -2.2012401593e-12   1.1111110977e+00  1.8888889023e+00   6.0789352574e-07
251   3.8230978480e-07   5.5081164206e+01   1.2830660070e+03  0.0000000000e+00  -5.0170949161e+02   -2.2378876792e-12   1.1111110983e+00  1.8888889017e+00   5.9890430748e-07
252   3.7767159590e-07   5.5081164206e+01   1.2830660354e+03  0.0000000000e+00  -5.0170952055e+02   -2.2732710343e-12   1.1111110989e+00  1.8888889011e+00   5.9006310948e-07
253   3.7309782274e-07   5.5081164206e+01   1.2830660634e+03  0.0000000000e+00  -5.0170954913e+02   -2.3076071584e-12   1.1111110994e+00  1.8888889006e+00   5.8137516135e-07
254   3.6858732805e-07   5.5081164206e+01   1.2830660910e+03  0.0000000000e+00  -5.0170957737e+02   -2.3408240053e-12   1.1111110999e+00  1.8888889001e+00   5.7283205024e-07
255   3.6413900139e-07   5.5081164206e+01   1.2830661184e+03  0.0000000000e+00  -5.0170960528e+02   -2.3729987124e-12   1.1111111004e+00  1.8888888996e+00   5.6443855101e-07
256   3.5975175996e-07   5.5081164206e+01   1.2830661454e+03  0.0000000000e+00  -5.0170963284e+02   -2.4041332225e-12   1.1111111009e+00  1.8888888991e+00   5.5619011619e-07
257   3.5542454494e-07   5.5081164206e+01   1.2830661721e+03  0.0000000000e+00  -5.0170966008e+02   -2.4342677810e-12   1.1111111014e+00  1.8888888986e+00   5.4807435390e-07
258   3.5115632364e-07   5.5081164206e+01   1.2830661984e+03  0.0000000000e+00  -5.0170968699e+02   -2.4633836902e-12   1.1111111018e+00  1.8888888982e+00   5.4009944961e-07
259   3.4694608774e-07   5.5081164206e+01   1.2830662245e+03  0.0000000000e+00  -5.0170971358e+02   -2.4915464313e-12   1.1111111022e+00  1.8888888978e+00   5.3226267482e-07
260   3.4279285059e-07   5.5081164206e+01   1.2830662502e+03  0.0000000000e+00  -5.0170973985e+02   -2.5188689385e-12   1.1111111026e+00  1.8888888974e+00   5.2455538935e-07
261   3.3869564930e-07   5.5081164206e+01   1.2830662757e+03  0.0000000000e+00  -5.0170976580e+02   -2.5451819328e-12   1.1111111030e+00  1.8888888970e+00   5.1697247727e-07
262   3.3465354303e-07   5.5081164206e+01   1.2830663008e+03  0.0000000000e+00  -5.0170979145e+02   -2.5706384547e-12   1.1111111033e+00  1.8888888967e+00   5.0951803132e-07
263   3.3066561148e-07   5.5081164206e+01   1.2830663257e+03  0.0000000000e+00  -5.0170981679e+02   -2.5952985278e-12   1.1111111037e+00  1.8888888963e+00   5.0219375680e-07
264   3.2673095558e-07   5.5081164206e+01   1.2830663502e+03  0.0000000000e+00  -5.0170984183e+02   -2.6191047913e-12   1.1111111040e+00  1.8888888960e+00   4.9497634791e-07
265   3.2284869634e-07   5.5081164206e+01   1.2830663745e+03  0.0000000000e+00  -5.0170986656e+02   -2.6420837398e-12   1.1111111043e+00  1.8888888957e+00   4.8789377161e-07
266   3.1901797353e-07   5.5081164206e+01   1.2830663984e+03  0.0000000000e+00  -5.0170989101e+02   -2.6643020768e-12   1.1111111046e+00  1.8888888954e+00   4.8091487770e-07
267   3.1523794669e-07   5.5081164206e+01   1.2830664221e+03  0.0000000000e+00  -5.0170991516e+02   -2.6856892086e-12   1.1111111049e+00  1.8888888951e+00   4.7406444992e-07
268   3.1150779315e-07   5.5081164206e+01   1.2830664455e+03  0.0000000000e+00  -5.0170993902e+02   -2.7063630781e-12   1.1111111052e+00  1.8888888948e+00   4.6731167913e-07
269   3.0782670829e-07   5.5081164206e+01   1.2830664686e+03  0.0000000000e+00  -5.0170996260e+02   -2.7263145413e-12   1.1111111055e+00  1.8888888945e+00   4.6067771109e-07
270   3.0419390496e-07   5.5081164206e+01   1.2830664915e+03  0.0000000000e+00  -5.0170998590e+02   -2.7455975389e-12   1.1111111057e+00  1.8888888943e+00   4.5414731176e-07
271   3.0060861275e-07   5.5081164206e+01   1.2830665140e+03  0.0000000000e+00  -5.0171000893e+02   -2.7641340272e-12   1.1111111060e+00  1.8888888940e+00   4.4772332330e-07
272   2.9707007745e-07   5.5081164206e+01   1.2830665363e+03  0.0000000000e+00  -5.0171003168e+02   -2.7820731417e-12   1.1111111062e+00  1.8888888938e+00   4.4140415412e-07
273   2.9357756108e-07   5.5081164206e+01   1.2830665584e+03  0.0000000000e+00  -5.0171005416e+02   -2.7993274551e-12   1.1111111064e+00  1.8888888936e+00   4.3518889470e-07
274   2.9013034146e-07   5.5081164206e+01   1.2830665802e+03  0.0000000000e+00  -5.0171007637e+02   -2.8159369704e-12   1.1111111066e+00  1.8888888934e+00   4.2907015541e-07
275   2.8672771039e-07   5.5081164206e+01   1.2830666017e+03  0.0000000000e+00  -5.0171009832e+02   -2.8319414539e-12   1.1111111068e+00  1.8888888932e+00   4.2304850467e-07
276   2.8336897540e-07   5.5081164206e+01   1.2830666230e+03  0.0000000000e+00  -5.0171012001e+02   -2.8474050562e-12   1.1111111070e+00  1.8888888930e+00   4.1713076371e-07
277   2.8005345799e-07   5.5081164206e+01   1.2830666440e+03  0.0000000000e+00  -5.0171014145e+02   -2.8622149309e-12   1.1111111072e+00  1.8888888928e+00   4.1129419515e-07
278   2.7678049323e-07   5.5081164206e+01   1.2830666648e+03  0.0000000000e+00  -5.0171016263e+02   -2.8764503074e-12   1.1111111074e+00  1.8888888926e+00   4.0556017211e-07
279   2.7354942978e-07   5.5081164206e+01   1.2830666853e+03  0.0000000000e+00  -5.0171018355e+02   -2.8901391460e-12   1.1111111075e+00  1.8888888925e+00   3.9991664380e-07
280   2.7035962972e-07   5.5081164206e+01   1.2830667056e+03  0.0000000000e+00  -5.0171020424e+02   -2.9032812686e-12   1.1111111077e+00  1.8888888923e+00   3.9435951749e-07
281   2.6721046693e-07   5.5081164206e+01   1.2830667256e+03  0.0000000000e+00  -5.0171022467e+02   -2.9159592225e-12   1.1111111078e+00  1.8888888922e+00   3.8889049847e-07
282   2.6410132925e-07   5.5081164206e+01   1.2830667454e+03  0.0000000000e+00  -5.0171024487e+02   -2.9282288187e-12   1.1111111080e+00  1.8888888920e+00   3.8350469822e-07
283   2.6103161502e-07   5.5081164206e+01   1.2830667650e+03  0.0000000000e+00  -5.0171026483e+02   -2.9398401021e-12   1.1111111081e+00  1.8888888919e+00   3.7820655052e-07
284   2.5800073555e-07   5.5081164206e+01   1.2830667844e+03  0.0000000000e+00  -5.0171028455e+02   -2.9509865415e-12   1.1111111083e+00  1.8888888917e+00   3.7298514144e-07
285   2.5500811267e-07   5.5081164206e+01   1.2830668035e+03  0.0000000000e+00  -5.0171030404e+02   -2.9617930843e-12   1.1111111084e+00  1.8888888916e+00   3.6785581869e-07
286   2.5205317948e-07   5.5081164206e+01   1.2830668224e+03  0.0000000000e+00  -5.0171032330e+02   -2.9720826668e-12   1.1111111085e+00  1.8888888915e+00   3.6279539017e-07
287   2.4913538085e-07   5.5081164206e+01   1.2830668411e+03  0.0000000000e+00  -5.0171034233e+02   -2.9818516367e-12   1.1111111086e+00  1.8888888914e+00   3.5782022678e-07
288   2.4625417130e-07   5.5081164206e+01   1.2830668595e+03  0.0000000000e+00  -5.0171036114e+02   -2.9912480229e-12   1.1111111087e+00  1.8888888913e+00   3.5291827771e-07
289   2.4340901554e-07   5.5081164206e+01   1.2830668778e+03  0.0000000000e+00  -5.0171037973e+02   -3.0002804543e-12   1.1111111088e+00  1.8888888912e+00   3.4809545468e-07
290   2.4059938902e-07   5.5081164206e+01   1.2830668958e+03  0.0000000000e+00  -5.0171039810e+02   -3.0088598520e-12   1.1111111089e+00  1.8888888911e+00   3.4333879739e-07
291   2.3782477654e-07   5.5081164206e+01   1.2830669136e+03  0.0000000000e+00  -5.0171041626e+02   -3.0170539885e-12   1.1111111090e+00  1.8888888910e+00   3.3866217564e-07
292   2.3508467237e-07   5.5081164206e+01   1.2830669312e+03  0.0000000000e+00  -5.0171043420e+02   -3.0249078020e-12   1.1111111091e+00  1.8888888909e+00   3.3405979138e-07
293   2.3237858039e-07   5.5081164206e+01   1.2830669486e+03  0.0000000000e+00  -5.0171045193e+02   -3.0323490126e-12   1.1111111092e+00  1.8888888908e+00   3.2952129914e-07
294   2.2970601387e-07   5.5081164206e+01   1.2830669658e+03  0.0000000000e+00  -5.0171046945e+02   -3.0394494000e-12   1.1111111093e+00  1.8888888907e+00   3.2505397485e-07
295   2.2706649359e-07   5.5081164206e+01   1.2830669828e+03  0.0000000000e+00  -5.0171048676e+02   -3.0461636740e-12   1.1111111094e+00  1.8888888906e+00   3.2065690903e-07
296   2.2445955039e-07   5.5081164206e+01   1.2830669996e+03  0.0000000000e+00  -5.0171050388e+02   -3.0526627589e-12   1.1111111095e+00  1.8888888905e+00   3.1631520869e-07
