#iter   OP_diff   mu  QuantEnergy.real  .imag  ClassEnergy.real  .imag  Total_n_up    Total_n_dn   Energy_diff
148   8.0065381844e-04   5.8887695577e+02   6.7361410789e+03  0.0000000000e+00  -1.6615391636e+03   -1.0804551970e-07   2.4528887419e+00  5.4711125814e-01   7.1435067983e-02
149   8.0975228684e-04   5.8887695577e+02   6.7355109547e+03  0.0000000000e+00  -1.6609801493e+03   -1.0618711070e-07   2.4599725661e+00  5.4002743394e-01   7.1109942062e-02
150   8.1848080496e-04   5.8887695577e+02   6.7348852950e+03  0.0000000000e+00  -1.6604252583e+03   -1.0435976158e-07   2.4670147974e+00  5.3298520255e-01   7.0768661118e-02
151   8.2683526785e-04   5.8887695577e+02   6.7342642188e+03  0.0000000000e+00  -1.6598745935e+03   -1.0256315698e-07   2.4740138486e+00  5.2598615144e-01   7.0411464055e-02
152   8.3481204914e-04   5.8887695577e+02   6.7336478396e+03  0.0000000000e+00  -1.6593282529e+03   -1.0079694648e-07   2.4809681862e+00  5.1903181377e-01   7.0038610289e-02
153   8.4240801582e-04   5.8887695577e+02   6.7330362659e+03  0.0000000000e+00  -1.6587863295e+03   -9.9060756643e-08   2.4878763326e+00  5.1212366736e-01   6.9650379435e-02
154   8.4962054000e-04   5.8887695577e+02   6.7324296009e+03  0.0000000000e+00  -1.6582489117e+03   -9.7354197372e-08   2.4947368663e+00  5.0526313370e-01   6.9247070630e-02
155   8.5644750759e-04   5.8887695577e+02   6.7318279427e+03  0.0000000000e+00  -1.6577160825e+03   -9.5676858321e-08   2.5015484228e+00  4.9845157725e-01   6.8829001924e-02
156   8.6288732383e-04   5.8887695577e+02   6.7312313843e+03  0.0000000000e+00  -1.6571879206e+03   -9.4028316873e-08   2.5083096952e+00  4.9169030483e-01   6.8396509434e-02
157   8.6893891573e-04   5.8887695577e+02   6.7306400134e+03  0.0000000000e+00  -1.6566644996e+03   -9.2408137603e-08   2.5150194347e+00  4.8498056525e-01   6.7949946500e-02
158   8.7460173150e-04   5.8887695577e+02   6.7300539126e+03  0.0000000000e+00  -1.6561458885e+03   -9.0815875482e-08   2.5216764510e+00  4.7832354899e-01   6.7489682770e-02
159   8.7987573711e-04   5.8887695577e+02   6.7294731595e+03  0.0000000000e+00  -1.6556321515e+03   -8.9251073812e-08   2.5282796119e+00  4.7172038814e-01   6.7016103254e-02
160   8.8476141031e-04   5.8887695577e+02   6.7288978267e+03  0.0000000000e+00  -1.6551233483e+03   -8.7713268518e-08   2.5348278436e+00  4.6517215640e-01   6.6529607338e-02
161   8.8925973240e-04   5.8887695577e+02   6.7283279819e+03  0.0000000000e+00  -1.6546195341e+03   -8.6201993819e-08   2.5413201308e+00  4.5867986924e-01   6.6030607834e-02
162   8.9337217801e-04   5.8887695577e+02   6.7277636878e+03  0.0000000000e+00  -1.6541207596e+03   -8.4716781128e-08   2.5477555159e+00  4.5224448415e-01   6.5519529949e-02
163   8.9710070331e-04   5.8887695577e+02   6.7272050025e+03  0.0000000000e+00  -1.6536270711e+03   -8.3257153631e-08   2.5541330990e+00  4.4586690103e-01   6.4996810341e-02
164   9.0044773282e-04   5.8887695577e+02   6.7266519792e+03  0.0000000000e+00  -1.6531385107e+03   -8.1822642137e-08   2.5604520373e+00  4.3954796268e-01   6.4462896084e-02
165   9.0341614509e-04   5.8887695577e+02   6.7261046666e+03  0.0000000000e+00  -1.6526551163e+03   -8.0412769440e-08   2.5667115447e+00  4.3328845532e-01   6.3918243726e-02
166   9.0600925753e-04   5.8887695577e+02   6.7255631089e+03  0.0000000000e+00  -1.6521769219e+03   -7.9027069099e-08   2.5729108908e+00  4.2708910923e-01   6.3363318244e-02
167   9.0823081048e-04   5.8887695577e+02   6.7250273456e+03  0.0000000000e+00  -1.6517039572e+03   -7.7665070220e-08   2.5790494005e+00  4.2095059952e-01   6.2798592153e-02
168   9.1008495068e-04   5.8887695577e+02   6.7244974121e+03  0.0000000000e+00  -1.6512362482e+03   -7.6326318787e-08   2.5851264532e+00  4.1487354685e-01   6.2224544450e-02
169   9.1157621423e-04   5.8887695577e+02   6.7239733394e+03  0.0000000000e+00  -1.6507738173e+03   -7.5010354477e-08   2.5911414817e+00  4.0885851827e-01   6.1641659699e-02
170   9.1270950898e-04   5.8887695577e+02   6.7234551546e+03  0.0000000000e+00  -1.6503166828e+03   -7.3716729605e-08   2.5970939719e+00  4.0290602812e-01   6.1050427063e-02
171   9.1349009646e-04   5.8887695577e+02   6.7229428802e+03  0.0000000000e+00  -1.6498648598e+03   -7.2445006140e-08   2.6029834610e+00  3.9701653900e-01   6.0451339275e-02
172   9.1392357356e-04   5.8887695577e+02   6.7224365352e+03  0.0000000000e+00  -1.6494183597e+03   -7.1194754125e-08   2.6088095373e+00  3.9119046267e-01   5.9844891664e-02
173   9.1401585411e-04   5.8887695577e+02   6.7219361345e+03  0.0000000000e+00  -1.6489771906e+03   -6.9965543698e-08   2.6145718388e+00  3.8542816118e-01   5.9231581092e-02
174   9.1377315017e-04   5.8887695577e+02   6.7214416893e+03  0.0000000000e+00  -1.6485413573e+03   -6.8756971935e-08   2.6202700521e+00  3.7972994788e-01   5.8611904886e-02
175   9.1320195319e-04   5.8887695577e+02   6.7209532070e+03  0.0000000000e+00  -1.6481108613e+03   -6.7568628691e-08   2.6259039114e+00  3.7409608859e-01   5.7986359830e-02
176   9.1230901499e-04   5.8887695577e+02   6.7204706914e+03  0.0000000000e+00  -1.6476857012e+03   -6.6400127536e-08   2.6314731973e+00  3.6852680271e-01   5.7355441042e-02
177   9.1110132869e-04   5.8887695577e+02   6.7199941430e+03  0.0000000000e+00  -1.6472658724e+03   -6.5251082377e-08   2.6369777355e+00  3.6302226448e-01   5.6719640949e-02
178   9.0958610941e-04   5.8887695577e+02   6.7195235588e+03  0.0000000000e+00  -1.6468513676e+03   -6.4121123114e-08   2.6424173958e+00  3.5758260420e-01   5.6079448278e-02
179   9.0777077498e-04   5.8887695577e+02   6.7190589324e+03  0.0000000000e+00  -1.6464421766e+03   -6.3009889230e-08   2.6477920905e+00  3.5220790948e-01   5.5435347046e-02
180   9.0566292657e-04   5.8887695577e+02   6.7186002544e+03  0.0000000000e+00  -1.6460382864e+03   -6.1917025916e-08   2.6531017734e+00  3.4689822656e-01   5.4787815588e-02
181   9.0327032935e-04   5.8887695577e+02   6.7181475123e+03  0.0000000000e+00  -1.6456396817e+03   -6.0842194168e-08   2.6583464384e+00  3.4165356163e-01   5.4137325689e-02
182   9.0060089320e-04   5.8887695577e+02   6.7177006906e+03  0.0000000000e+00  -1.6452463443e+03   -5.9785058761e-08   2.6635261178e+00  3.3647388218e-01   5.3484341685e-02
183   8.9766265359e-04   5.8887695577e+02   6.7172597710e+03  0.0000000000e+00  -1.6448582540e+03   -5.8745301899e-08   2.6686408816e+00  3.3135911835e-01   5.2829319692e-02
184   8.9446375268e-04   5.8887695577e+02   6.7168247324e+03  0.0000000000e+00  -1.6444753881e+03   -5.7722600590e-08   2.6736908357e+00  3.2630916434e-01   5.2172706857e-02
185   8.9101242072e-04   5.8887695577e+02   6.7163955511e+03  0.0000000000e+00  -1.6440977217e+03   -5.6716660183e-08   2.6786761203e+00  3.2132387974e-01   5.1514940691e-02
186   8.8731695783e-04   5.8887695577e+02   6.7159722009e+03  0.0000000000e+00  -1.6437252280e+03   -5.5727177080e-08   2.6835969091e+00  3.1640309093e-01   5.0856448432e-02
187   8.8338571628e-04   5.8887695577e+02   6.7155546534e+03  0.0000000000e+00  -1.6433578781e+03   -5.4753863625e-08   2.6884534075e+00  3.1154659250e-01   5.0197646546e-02
188   8.7922708326e-04   5.8887695577e+02   6.7151428775e+03  0.0000000000e+00  -1.6429956411e+03   -5.3796441158e-08   2.6932458514e+00  3.0675414858e-01   4.9538940194e-02
189   8.7484946423e-04   5.8887695577e+02   6.7147368402e+03  0.0000000000e+00  -1.6426384846e+03   -5.2854638357e-08   2.6979745058e+00  3.0202549423e-01   4.8880722872e-02
190   8.7026126698e-04   5.8887695577e+02   6.7143365065e+03  0.0000000000e+00  -1.6422863742e+03   -5.1928187181e-08   2.7026396632e+00  2.9736033680e-01   4.8223376005e-02
191   8.6547088631e-04   5.8887695577e+02   6.7139418391e+03  0.0000000000e+00  -1.6419392742e+03   -5.1016830734e-08   2.7072416428e+00  2.9275835723e-01   4.7567268698e-02
192   8.6048668948e-04   5.8887695577e+02   6.7135527993e+03  0.0000000000e+00  -1.6415971471e+03   -5.0120315697e-08   2.7117807886e+00  2.8821921145e-01   4.6912757479e-02
193   8.5531700229e-04   5.8887695577e+02   6.7131693462e+03  0.0000000000e+00  -1.6412599542e+03   -4.9238400633e-08   2.7162574684e+00  2.8374253158e-01   4.6260186127e-02
194   8.4997009608e-04   5.8887695577e+02   6.7127914376e+03  0.0000000000e+00  -1.6409276555e+03   -4.8370845146e-08   2.7206720727e+00  2.7932792727e-01   4.5609885529e-02
195   8.4445417533e-04   5.8887695577e+02   6.7124190296e+03  0.0000000000e+00  -1.6406002096e+03   -4.7517419058e-08   2.7250250131e+00  2.7497498693e-01   4.4962173608e-02
196   8.3877736611e-04   5.8887695577e+02   6.7120520767e+03  0.0000000000e+00  -1.6402775741e+03   -4.6677892911e-08   2.7293167211e+00  2.7068327894e-01   4.4317355266e-02
197   8.3294770530e-04   5.8887695577e+02   6.7116905322e+03  0.0000000000e+00  -1.6399597054e+03   -4.5852048594e-08   2.7335476472e+00  2.6645235283e-01   4.3675722356e-02
198   8.2697313052e-04   5.8887695577e+02   6.7113343483e+03  0.0000000000e+00  -1.6396465590e+03   -4.5039671267e-08   2.7377182595e+00  2.6228174049e-01   4.3037553759e-02
199   8.2086147082e-04   5.8887695577e+02   6.7109834756e+03  0.0000000000e+00  -1.6393380894e+03   -4.4240548559e-08   2.7418290428e+00  2.5817095724e-01   4.2403115383e-02
200   8.1462043807e-04   5.8887695577e+02   6.7106378639e+03  0.0000000000e+00  -1.6390342504e+03   -4.3454475113e-08   2.7458804970e+00  2.5411950297e-01   4.1772660275e-02
201   8.0825761906e-04   5.8887695577e+02   6.7102974619e+03  0.0000000000e+00  -1.6387349948e+03   -4.2681253193e-08   2.7498731368e+00  2.5012686318e-01   4.1146428735e-02
202   8.0178046828e-04   5.8887695577e+02   6.7099622175e+03  0.0000000000e+00  -1.6384402750e+03   -4.1920684364e-08   2.7538074899e+00  2.4619251006e-01   4.0524648422e-02
203   7.9519630132e-04   5.8887695577e+02   6.7096320775e+03  0.0000000000e+00  -1.6381500426e+03   -4.1172576475e-08   2.7576840965e+00  2.4231590346e-01   3.9907534556e-02
204   7.8851228894e-04   5.8887695577e+02   6.7093069881e+03  0.0000000000e+00  -1.6378642485e+03   -4.0436743205e-08   2.7615035081e+00  2.3849649186e-01   3.9295290060e-02
205   7.8173545174e-04   5.8887695577e+02   6.7089868948e+03  0.0000000000e+00  -1.6375828433e+03   -3.9712998873e-08   2.7652662867e+00  2.3473371334e-01   3.8688105772e-02
206   7.7487265541e-04   5.8887695577e+02   6.7086717425e+03  0.0000000000e+00  -1.6373057771e+03   -3.9001162843e-08   2.7689730035e+00  2.3102699649e-01   3.8086160635e-02
207   7.6793060653e-04   5.8887695577e+02   6.7083614753e+03  0.0000000000e+00  -1.6370329996e+03   -3.8301060502e-08   2.7726242387e+00  2.2737576127e-01   3.7489621979e-02
208   7.6091584897e-04   5.8887695577e+02   6.7080560372e+03  0.0000000000e+00  -1.6367644600e+03   -3.7612513995e-08   2.7762205801e+00  2.2377941986e-01   3.6898645699e-02
209   7.5383476078e-04   5.8887695577e+02   6.7077553714e+03  0.0000000000e+00  -1.6365001076e+03   -3.6935356184e-08   2.7797626225e+00  2.2023737751e-01   3.6313376580e-02
210   7.4669355164e-04   5.8887695577e+02   6.7074594210e+03  0.0000000000e+00  -1.6362398912e+03   -3.6269417726e-08   2.7832509667e+00  2.1674903329e-01   3.5733948487e-02
211   7.3949826073e-04   5.8887695577e+02   6.7071681287e+03  0.0000000000e+00  -1.6359837594e+03   -3.5614533680e-08   2.7866862191e+00  2.1331378086e-01   3.5160484744e-02
212   7.3225475511e-04   5.8887695577e+02   6.7068814370e+03  0.0000000000e+00  -1.6357316608e+03   -3.4970543930e-08   2.7900689908e+00  2.0993100922e-01   3.4593098312e-02
213   7.2496872861e-04   5.8887695577e+02   6.7065992882e+03  0.0000000000e+00  -1.6354835439e+03   -3.4337288402e-08   2.7933998966e+00  2.0660010337e-01   3.4031892184e-02
214   7.1764570101e-04   5.8887695577e+02   6.7063216244e+03  0.0000000000e+00  -1.6352393571e+03   -3.3714607857e-08   2.7966795550e+00  2.0332044499e-01   3.3476959632e-02
215   7.1029101779e-04   5.8887695577e+02   6.7060483877e+03  0.0000000000e+00  -1.6349990488e+03   -3.3102349509e-08   2.7999085869e+00  2.0009141310e-01   3.2928384525e-02
216   7.0290985014e-04   5.8887695577e+02   6.7057795202e+03  0.0000000000e+00  -1.6347625674e+03   -3.2500359908e-08   2.8030876153e+00  1.9691238465e-01   3.2386241675e-02
217   6.9550719540e-04   5.8887695577e+02   6.7055149637e+03  0.0000000000e+00  -1.6345298616e+03   -3.1908490380e-08   2.8062172649e+00  1.9378273510e-01   3.1850597104e-02
218   6.8808787782e-04   5.8887695577e+02   6.7052546606e+03  0.0000000000e+00  -1.6343008800e+03   -3.1326591864e-08   2.8092981610e+00  1.9070183897e-01   3.1321508408e-02
219   6.8065654963e-04   5.8887695577e+02   6.7049985530e+03  0.0000000000e+00  -1.6340755714e+03   -3.0754518011e-08   2.8123309296e+00  1.8766907040e-01   3.0799025051e-02
220   6.7321769242e-04   5.8887695577e+02   6.7047465831e+03  0.0000000000e+00  -1.6338538847e+03   -3.0192125385e-08   2.8153161964e+00  1.8468380360e-01   3.0283188692e-02
221   6.6577561879e-04   5.8887695577e+02   6.7044986936e+03  0.0000000000e+00  -1.6336357692e+03   -2.9639270448e-08   2.8182545866e+00  1.8174541337e-01   2.9774033504e-02
222   6.5833447424e-04   5.8887695577e+02   6.7042548271e+03  0.0000000000e+00  -1.6334211743e+03   -2.9095814378e-08   2.8211467245e+00  1.7885327552e-01   2.9271586497e-02
223   6.5089823933e-04   5.8887695577e+02   6.7040149266e+03  0.0000000000e+00  -1.6332100497e+03   -2.8561618597e-08   2.8239932327e+00  1.7600676731e-01   2.8775867791e-02
224   6.4347073194e-04   5.8887695577e+02   6.7037789353e+03  0.0000000000e+00  -1.6330023453e+03   -2.8036546899e-08   2.8267947322e+00  1.7320526785e-01   2.8286890997e-02
225   6.3605560988e-04   5.8887695577e+02   6.7035467968e+03  0.0000000000e+00  -1.6327980114e+03   -2.7520462034e-08   2.8295518415e+00  1.7044815848e-01   2.7804663431e-02
226   6.2865637350e-04   5.8887695577e+02   6.7033184549e+03  0.0000000000e+00  -1.6325969987e+03   -2.7013230789e-08   2.8322651769e+00  1.6773482310e-01   2.7329186499e-02
227   6.2127636858e-04   5.8887695577e+02   6.7030938538e+03  0.0000000000e+00  -1.6323992581e+03   -2.6514723106e-08   2.8349353514e+00  1.6506464857e-01   2.6860455911e-02
228   6.1391878928e-04   5.8887695577e+02   6.7028729383e+03  0.0000000000e+00  -1.6322047410e+03   -2.6024807309e-08   2.8375629751e+00  1.6243702494e-01   2.6398462041e-02
229   6.0658668124e-04   5.8887695577e+02   6.7026556531e+03  0.0000000000e+00  -1.6320133991e+03   -2.5543355132e-08   2.8401486542e+00  1.5985134581e-01   2.5943190126e-02
230   5.9928294476e-04   5.8887695577e+02   6.7024419439e+03  0.0000000000e+00  -1.6318251845e+03   -2.5070237281e-08   2.8426929914e+00  1.5730700858e-01   2.5494620614e-02
231   5.9201033807e-04   5.8887695577e+02   6.7022317565e+03  0.0000000000e+00  -1.6316400498e+03   -2.4605331899e-08   2.8451965853e+00  1.5480341472e-01   2.5052729367e-02
232   5.8477148070e-04   5.8887695577e+02   6.7020250372e+03  0.0000000000e+00  -1.6314579480e+03   -2.4148513107e-08   2.8476600300e+00  1.5233996998e-01   2.4617487965e-02
233   5.7756885686e-04   5.8887695577e+02   6.7018217328e+03  0.0000000000e+00  -1.6312788325e+03   -2.3699656011e-08   2.8500839154e+00  1.4991608465e-01   2.4188863926e-02
234   5.7040481892e-04   5.8887695577e+02   6.7016217907e+03  0.0000000000e+00  -1.6311026572e+03   -2.3258642434e-08   2.8524688263e+00  1.4753117374e-01   2.3766820951e-02
235   5.6328159091e-04   5.8887695577e+02   6.7014251587e+03  0.0000000000e+00  -1.6309293764e+03   -2.2825349300e-08   2.8548153428e+00  1.4518465720e-01   2.3351319188e-02
236   5.5620127203e-04   5.8887695577e+02   6.7012317850e+03  0.0000000000e+00  -1.6307589451e+03   -2.2399660062e-08   2.8571240400e+00  1.4287596005e-01   2.2942315415e-02
237   5.4916584018e-04   5.8887695577e+02   6.7010416187e+03  0.0000000000e+00  -1.6305913186e+03   -2.1981456313e-08   2.8593954874e+00  1.4060451258e-01   2.2539763285e-02
238   5.4217715557e-04   5.8887695577e+02   6.7008546091e+03  0.0000000000e+00  -1.6304264526e+03   -2.1570623375e-08   2.8616302495e+00  1.3836975050e-01   2.2143613535e-02
239   5.3523696417e-04   5.8887695577e+02   6.7006707062e+03  0.0000000000e+00  -1.6302643035e+03   -2.1167044915e-08   2.8638288849e+00  1.3617111505e-01   2.1753814208e-02
240   5.2834690134e-04   5.8887695577e+02   6.7004898605e+03  0.0000000000e+00  -1.6301048281e+03   -2.0770609562e-08   2.8659919469e+00  1.3400805314e-01   2.1370310787e-02
241   5.2150849531e-04   5.8887695577e+02   6.7003120231e+03  0.0000000000e+00  -1.6299479838e+03   -2.0381204525e-08   2.8681199825e+00  1.3188001746e-01   2.0993046480e-02
242   5.1472317071e-04   5.8887695577e+02   6.7001371458e+03  0.0000000000e+00  -1.6297937284e+03   -1.9998717923e-08   2.8702135334e+00  1.2978646656e-01   2.0621962315e-02
243   5.0799225203e-04   5.8887695577e+02   6.6999651808e+03  0.0000000000e+00  -1.6296420204e+03   -1.9623043066e-08   2.8722731350e+00  1.2772686497e-01   2.0256997366e-02
244   5.0131696704e-04   5.8887695577e+02   6.6997960809e+03  0.0000000000e+00  -1.6294928186e+03   -1.9254070902e-08   2.8742993167e+00  1.2570068326e-01   1.9898088907e-02
245   4.9469845023e-04   5.8887695577e+02   6.6996297995e+03  0.0000000000e+00  -1.6293460824e+03   -1.8891694525e-08   2.8762926019e+00  1.2370739811e-01   1.9545172572e-02
246   4.8813774615e-04   5.8887695577e+02   6.6994662908e+03  0.0000000000e+00  -1.6292017719e+03   -1.8535807543e-08   2.8782535076e+00  1.2174649238e-01   1.9198182505e-02
247   4.8163581271e-04   5.8887695577e+02   6.6993055094e+03  0.0000000000e+00  -1.6290598475e+03   -1.8186306862e-08   2.8801825449e+00  1.1981745514e-01   1.8857051523e-02
248   4.7519352441e-04   5.8887695577e+02   6.6991474104e+03  0.0000000000e+00  -1.6289202702e+03   -1.7843090708e-08   2.8820802183e+00  1.1791978173e-01   1.8521711248e-02
249   4.6881167560e-04   5.8887695577e+02   6.6989919497e+03  0.0000000000e+00  -1.6287830016e+03   -1.7506056427e-08   2.8839470262e+00  1.1605297379e-01   1.8192092208e-02
250   4.6249098356e-04   5.8887695577e+02   6.6988390838e+03  0.0000000000e+00  -1.6286480038e+03   -1.7175102681e-08   2.8857834607e+00  1.1421653927e-01   1.7868124060e-02
251   4.5623209157e-04   5.8887695577e+02   6.6986887697e+03  0.0000000000e+00  -1.6285152394e+03   -1.6850133113e-08   2.8875900075e+00  1.1240999248e-01   1.7549735585e-02
252   4.5003557199e-04   5.8887695577e+02   6.6985409650e+03  0.0000000000e+00  -1.6283846716e+03   -1.6531045863e-08   2.8893671459e+00  1.1063285410e-01   1.7236854909e-02
253   4.4390192909e-04   5.8887695577e+02   6.6983956279e+03  0.0000000000e+00  -1.6282562639e+03   -1.6217747446e-08   2.8911153489e+00  1.0888465113e-01   1.6929409566e-02
254   4.3783160202e-04   5.8887695577e+02   6.6982527173e+03  0.0000000000e+00  -1.6281299806e+03   -1.5910142930e-08   2.8928350830e+00  1.0716491698e-01   1.6627326605e-02
255   4.3182496758e-04   5.8887695577e+02   6.6981121926e+03  0.0000000000e+00  -1.6280057865e+03   -1.5608136037e-08   2.8945268086e+00  1.0547319139e-01   1.6330532685e-02
256   4.2588234294e-04   5.8887695577e+02   6.6979740138e+03  0.0000000000e+00  -1.6278836466e+03   -1.5311636296e-08   2.8961909795e+00  1.0380902046e-01   1.6038954192e-02
257   4.2000398832e-04   5.8887695577e+02   6.6978381415e+03  0.0000000000e+00  -1.6277635269e+03   -1.5020549127e-08   2.8978280434e+00  1.0217195663e-01   1.5752517301e-02
258   4.1419010957e-04   5.8887695577e+02   6.6977045370e+03  0.0000000000e+00  -1.6276453935e+03   -1.4734786550e-08   2.8994384414e+00  1.0056155865e-01   1.5471148077e-02
259   4.0844086069e-04   5.8887695577e+02   6.6975731620e+03  0.0000000000e+00  -1.6275292133e+03   -1.4454258922e-08   2.9010226085e+00  9.8977391542e-02   1.5194772554e-02
260   4.0275634629e-04   5.8887695577e+02   6.6974439788e+03  0.0000000000e+00  -1.6274149534e+03   -1.4178877721e-08   2.9025809734e+00  9.7419026616e-02   1.4923316786e-02
261   3.9713662394e-04   5.8887695577e+02   6.6973169505e+03  0.0000000000e+00  -1.6273025818e+03   -1.3908555138e-08   2.9041139586e+00  9.5886041395e-02   1.4656706934e-02
262   3.9158170651e-04   5.8887695577e+02   6.6971920405e+03  0.0000000000e+00  -1.6271920667e+03   -1.3643207997e-08   2.9056219804e+00  9.4378019603e-02   1.4394869351e-02
263   3.8609156434e-04   5.8887695577e+02   6.6970692129e+03  0.0000000000e+00  -1.6270833768e+03   -1.3382750014e-08   2.9071054489e+00  9.2894551118e-02   1.4137730591e-02
264   3.8066612748e-04   5.8887695577e+02   6.6969484323e+03  0.0000000000e+00  -1.6269764814e+03   -1.3127097675e-08   2.9085647681e+00  9.1435231932e-02   1.3885217528e-02
265   3.7530528771e-04   5.8887695577e+02   6.6968296639e+03  0.0000000000e+00  -1.6268713503e+03   -1.2876170289e-08   2.9100003359e+00  8.9999664104e-02   1.3637257354e-02
266   3.7000890060e-04   5.8887695577e+02   6.6967128735e+03  0.0000000000e+00  -1.6267679537e+03   -1.2629885946e-08   2.9114125443e+00  8.8587455720e-02   1.3393777663e-02
267   3.6477678745e-04   5.8887695577e+02   6.6965980274e+03  0.0000000000e+00  -1.6266662623e+03   -1.2388164732e-08   2.9128017792e+00  8.7198220834e-02   1.3154706489e-02
268   3.5960873718e-04   5.8887695577e+02   6.6964850925e+03  0.0000000000e+00  -1.6265662473e+03   -1.2150928918e-08   2.9141684206e+00  8.5831579426e-02   1.2919972348e-02
269   3.5450450815e-04   5.8887695577e+02   6.6963740360e+03  0.0000000000e+00  -1.6264678803e+03   -1.1918099848e-08   2.9155128427e+00  8.4487157339e-02   1.2689504266e-02
270   3.4946382990e-04   5.8887695577e+02   6.6962648259e+03  0.0000000000e+00  -1.6263711335e+03   -1.1689601919e-08   2.9168354138e+00  8.3164586232e-02   1.2463231850e-02
271   3.4448640486e-04   5.8887695577e+02   6.6961574307e+03  0.0000000000e+00  -1.6262759793e+03   -1.1465358867e-08   2.9181364965e+00  8.1863503516e-02   1.2241085263e-02
272   3.3957190997e-04   5.8887695577e+02   6.6960518192e+03  0.0000000000e+00  -1.6261823908e+03   -1.1245297903e-08   2.9194164477e+00  8.0583552302e-02   1.2022995335e-02
273   3.3471999823e-04   5.8887695577e+02   6.6959479609e+03  0.0000000000e+00  -1.6260903415e+03   -1.1029345063e-08   2.9206756187e+00  7.9324381334e-02   1.1808893521e-02
274   3.2993030023e-04   5.8887695577e+02   6.6958458259e+03  0.0000000000e+00  -1.6259998052e+03   -1.0817428530e-08   2.9219143551e+00  7.8085644933e-02   1.1598711945e-02
275   3.2520242558e-04   5.8887695577e+02   6.6957453845e+03  0.0000000000e+00  -1.6259107562e+03   -1.0609476849e-08   2.9231329971e+00  7.6867002934e-02   1.1392383472e-02
276   3.2053596429e-04   5.8887695577e+02   6.6956466078e+03  0.0000000000e+00  -1.6258231692e+03   -1.0405420472e-08   2.9243318794e+00  7.5668120619e-02   1.1189841649e-02
277   3.1593048815e-04   5.8887695577e+02   6.6955494671e+03  0.0000000000e+00  -1.6257370196e+03   -1.0205192194e-08   2.9255113313e+00  7.4488668660e-02   1.0991020793e-02
278   3.1138555194e-04   5.8887695577e+02   6.6954539343e+03  0.0000000000e+00  -1.6256522827e+03   -1.0008722032e-08   2.9266716770e+00  7.3328323047e-02   1.0795855962e-02
279   3.0690069471e-04   5.8887695577e+02   6.6953599820e+03  0.0000000000e+00  -1.6255689347e+03   -9.8159443077e-09   2.9278132350e+00  7.2186765026e-02   1.0604283011e-02
280   3.0247544092e-04   5.8887695577e+02   6.6952675830e+03  0.0000000000e+00  -1.6254869518e+03   -9.6267932201e-09   2.9289363190e+00  7.1063681034e-02   1.0416238571e-02
281   2.9810930161e-04   5.8887695577e+02   6.6951767105e+03  0.0000000000e+00  -1.6254063110e+03   -9.4412038230e-09   2.9300412374e+00  6.9958762630e-02   1.0231660075e-02
282   2.9380177539e-04   5.8887695577e+02   6.6950873383e+03  0.0000000000e+00  -1.6253269894e+03   -9.2591128410e-09   2.9311282936e+00  6.8871706430e-02   1.0050485773e-02
283   2.8955234958e-04   5.8887695577e+02   6.6949994408e+03  0.0000000000e+00  -1.6252489645e+03   -9.0804577676e-09   2.9321977860e+00  6.7802214043e-02   9.8726547330e-03
284   2.8536050110e-04   5.8887695577e+02   6.6949129925e+03  0.0000000000e+00  -1.6251722143e+03   -8.9051771420e-09   2.9332500080e+00  6.6749991996e-02   9.6981068527e-03
285   2.8122569745e-04   5.8887695577e+02   6.6948279686e+03  0.0000000000e+00  -1.6250967172e+03   -8.7332099749e-09   2.9342852483e+00  6.5714751675e-02   9.5267828565e-03
286   2.7714739759e-04   5.8887695577e+02   6.6947443446e+03  0.0000000000e+00  -1.6250224518e+03   -8.5644961395e-09   2.9353037907e+00  6.4696209254e-02   9.3586243311e-03
287   2.7312505282e-04   5.8887695577e+02   6.6946620964e+03  0.0000000000e+00  -1.6249493972e+03   -8.3989775002e-09   2.9363059144e+00  6.3694085627e-02   9.1935736746e-03
288   2.6915810758e-04   5.8887695577e+02   6.6945812005e+03  0.0000000000e+00  -1.6248775328e+03   -8.2365965690e-09   2.9372918937e+00  6.2708106344e-02   9.0315741418e-03
289   2.6524600018e-04   5.8887695577e+02   6.6945016336e+03  0.0000000000e+00  -1.6248068385e+03   -8.0772954070e-09   2.9382619985e+00  6.1738001542e-02   8.8725698570e-03
290   2.6138816362e-04   5.8887695577e+02   6.6944233728e+03  0.0000000000e+00  -1.6247372943e+03   -7.9210187755e-09   2.9392164941e+00  6.0783505878e-02   8.7165057503e-03
291   2.5758402625e-04   5.8887695577e+02   6.6943463959e+03  0.0000000000e+00  -1.6246688806e+03   -7.7677124388e-09   2.9401556415e+00  5.9844358465e-02   8.5633276267e-03
292   2.5383301240e-04   5.8887695577e+02   6.6942706807e+03  0.0000000000e+00  -1.6246015784e+03   -7.6173204923e-09   2.9410796972e+00  5.8920302804e-02   8.4129821271e-03
293   2.5013454309e-04   5.8887695577e+02   6.6941962056e+03  0.0000000000e+00  -1.6245353687e+03   -7.4697910977e-09   2.9419889133e+00  5.8011086717e-02   8.2654167354e-03
294   2.4648803658e-04   5.8887695577e+02   6.6941229493e+03  0.0000000000e+00  -1.6244702331e+03   -7.3250719557e-09   2.9428835377e+00  5.7116462285e-02   8.1205797696e-03
295   2.4289290895e-04   5.8887695577e+02   6.6940508910e+03  0.0000000000e+00  -1.6244061532e+03   -7.1831109358e-09   2.9437638142e+00  5.6236185781e-02   7.9784203972e-03
