#k_sublattice  row_val   col_val  value.real  value.imag
0  5  19  -4.50219e-11  2.0519e-10
0  5  20  5.34947e-11  -1.16186e-10
0  5  21  -1.55703e-10  3.71842e-11
0  5  22  -1.53313e-10  -5.03441e-11
0  5  23  4.58681e-10  8.33309e-13
0  5  24  -1.4386e-10  -1.14497e-10
0  5  25  5.17402e-12  9.01254e-12
0  5  26  9.57352e-11  8.37082e-11
0  5  27  1.79005e-09  -1.13311e-09
0  5  28  -1.147e-06  1.93466e-06
0  5  29  5.88271e-06  5.76406e-07
0  5  30  2.37773e-06  4.02023e-06
0  5  31  -1.61935e-06  3.75051e-06
0  5  32  1.83812e-11  7.75199e-10
0  5  33  -2.28755e-06  3.17639e-06
0  5  34  -4.28581e-05  -2.48828e-05
0  5  35  6.9399e-07  -4.78771e-06
0  5  36  -9.02866e-16  4.54854e-16
0  5  37  -1.32319e-08  -1.44853e-07
0  5  38  2.89789e-07  -2.49148e-07
0  5  39  -2.67658e-07  1.40018e-07
0  5  40  2.47677e-07  9.19513e-08
0  5  41  -1.58462e-14  -2.11937e-14
0  5  42  1.75404e-07  1.82441e-07
0  5  43  1.56672e-09  9.17492e-10
0  5  44  3.12488e-07  -1.14054e-08
0  5  45  -7.73529e-14  1.21664e-15
0  5  46  4.772e-07  1.77472e-07
0  5  47  -6.889e-07  -1.14693e-06
0  5  48  -8.75471e-07  -5.92854e-07
0  5  49  6.94191e-07  -6.10984e-07
0  5  50  1.19653e-10  -1.25166e-10
0  5  51  -4.30431e-07  -7.74437e-07
0  5  52  9.57059e-06  5.55652e-06
0  5  53  -1.04746e-06  3.18888e-07
0  6  0  -1.29208e-11  8.83537e-12
0  6  1  1.86795e-11  -2.27114e-10
0  6  2  1.52259e-10  -4.59444e-11
0  6  3  9.54981e-11  -1.95069e-10
0  6  4  3.97473e-12  1.53446e-10
0  6  5  -2.43946e-10  3.52506e-10
0  6  6  1.35006e-09  0
0  6  7  -1.19831e-10  6.51568e-11
0  6  8  -3.02426e-10  6.25734e-11
0  6  9  5.55117e-11  3.05025e-11
0  6  10  -1.13062e-10  -2.04948e-11
0  6  11  -5.75335e-11  -3.27959e-11
0  6  12  3.43496e-11  8.13632e-11
0  6  13  -3.31586e-11  5.98564e-11
0  6  14  -6.22646e-11  6.0301e-11
0  6  15  -4.86332e-10  -2.25423e-10
0  6  16  -7.91728e-11  -1.06461e-11
0  6  17  1.30602e-11  -1.20407e-10
0  6  18  1.49634e-10  7.9289e-11
0  6  19  -1.32871e-10  3.27079e-11
0  6  20  -4.99063e-11  -4.55182e-11
0  6  21  5.58983e-11  -6.25671e-11
0  6  22  2.88466e-11  5.75393e-11
0  6  23  -5.55591e-11  8.35551e-11
0  6  24  5.2927e-10  -1.06241e-10
0  6  25  -3.27075e-11  2.21716e-11
0  6  26  -1.18499e-10  -3.03542e-12
0  6  27  9.24138e-07  5.07397e-07
0  6  28  4.96543e-08  -3.63964e-06
0  6  29  -1.2972e-05  3.18668e-05
0  6  30  -2.21217e-06  3.12934e-06
0  6  31  3.40467e-06  3.73326e-06
0  6  32  -1.69785e-06  1.10864e-06
0  6  33  1.85537e-09  -4.14178e-09
0  6  34  4.18729e-06  -4.90068e-07
0  6  35  1.89606e-06  3.29069e-06
0  6  36  -2.56689e-15  -3.91966e-15
0  6  37  1.35361e-07  1.92598e-07
0  6  38  9.09537e-07  2.03007e-06
0  6  39  -1.94654e-07  -1.53417e-07
0  6  40  2.29641e-07  -2.32461e-07
0  6  41  3.21784e-11  -6.69626e-11
0  6  42  -2.41834e-10  -1.66187e-10
0  6  43  -1.53465e-10  1.73745e-11
0  6  44  -1.87253e-07  1.58735e-07
0  6  45  -2.00222e-11  -3.30209e-11
0  6  46  -8.12731e-07  1.3572e-07
0  6  47  7.54181e-06  -1.94164e-06
0  6  48  1.50105e-07  -8.54433e-07
0  6  49  -3.35738e-07  -1.09339e-06
0  6  50  4.43042e-07  9.3567e-08
0  6  51  6.69804e-10  7.78855e-10
0  6  52  -9.35057e-07  1.09439e-07
0  6  53  4.91428e-07  -7.05235e-07
0  7  0  3.88462e-12  -5.13076e-12
0  7  1  -2.83095e-11  1.10739e-10
0  7  2  1.67008e-10  -1.18591e-10
0  7  3  -1.44708e-10  6.70455e-11
0  7  4  1.36795e-10  -1.015e-10
0  7  5  1.22796e-11  -3.07279e-11
0  7  6  -1.19831e-10  -6.51568e-11
0  7  7  1.80108e-10  0
0  7  8  -1.26566e-10  1.18531e-10
0  7  9  -1.47276e-13  -9.93398e-12
0  7  10  3.71053e-11  -2.69264e-11
0  7  11  -9.48735e-11  -3.71764e-11
0  7  12  4.70767e-11  -6.25382e-11
0  7  13  -6.55591e-11  2.1247e-11
0  7  14  -5.97306e-12  -5.224e-12
0  7  15  5.41245e-11  1.74192e-11
0  7  16  -5.73703e-12  -4.0583e-12
0  7  17  5.15359e-11  -3.62717e-11
0  7  18  -1.25798e-11  -1.85362e-10
0  7  19  5.14652e-11  -1.22426e-12
0  7  20  -7.62865e-11  -3.28661e-11
0  7  21  -6.19546e-11  1.50207e-11
0  7  22  4.62873e-11  -4.88014e-11
0  7  23  5.16034e-12  -8.99949e-12
0  7  24  -5.84679e-11  -1.64955e-11
0  7  25  4.50871e-11  -8.33266e-13
0  7  26  -6.00697e-11  3.52959e-11
0  7  27  -2.19542e-09  1.04406e-10
0  7  28  -2.36099e-07  -4.82851e-06
0  7  29  2.12322e-06  -3.28561e-06
0  7  30  8.81542e-07  -2.06632e-06
0  7  31  5.25953e-06  2.69207e-06
0  7  32  6.17664e-06  3.85147e-06
0  7  33  -1.78821e-06  -3.66882e-06
0  7  34  -7.62461e-10  1.41074e-10
0  7  35  1.49931e-06  -4.42048e-06
0  7  36  2.87473e-16  -3.85873e-16
0  7  37  1.95399e-07  2.44063e-07
0  7  38  -5.86682e-08  -2.46028e-07
0  7  39  1.30483e-07  6.38972e-08
0  7  40  1.56149e-07  -3.48748e-07
0  7  41  -2.66654e-10  -3.52271e-12
0  7  42  -2.5414e-07  7.10473e-08
0  7  43  2.7965e-14  -6.11237e-15
0  7  44  2.98478e-07  4.40628e-08
0  7  45  7.26574e-14  3.79021e-14
0  7  46  -1.06603e-06  2.47316e-07
0  7  47  -8.83603e-07  5.73841e-08
0  7  48  1.94224e-08  5.08173e-07
0  7  49  -8.16076e-07  -1.0597e-06
0  7  50  -3.65263e-07  -1.5839e-06
0  7  51  9.23734e-07  -1.30704e-08
0  7  52  1.70264e-10  -3.15034e-11
0  7  53  -1.04979e-06  1.18576e-07
0  8  0  -1.05263e-11  1.1439e-11
0  8  1  1.4192e-10  -2.38227e-11
0  8  2  -1.41647e-10  8.46087e-11
0  8  3  -2.76e-11  1.76444e-10
